regra_bloqueio,componentes,trades_bloqueados,pct_trades_bloqueados,losses_evitados,gains_perdidos,saldo_eventos,pontos_dos_trades_bloqueados,trades_restantes,resultado_novo,melhoria_resultado,pf_novo,melhoria_pf,expectancia_nova,winrate_novo,dd_novo,reducao_dd,score_rank
13a_features_tempo_real__last__adv_ratio_volatilidade_close_pontos_15s_60s <= 1.4150779,1,148,74.74747474747475,62,86,-24,4640.0000000074215,50,2720.0000000026193,-4640.0000000074215,1.1700000000001638,0.0578048780487912,54.40000000005239,60.0,7599.999999999272,10559.999999997672,-7385.317073178961
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__last <= 1.4150779,1,148,74.74747474747475,62,86,-24,4640.0000000074215,50,2720.0000000026193,-4640.0000000074215,1.1700000000001638,0.0578048780487912,54.40000000005239,60.0,7599.999999999272,10559.999999997672,-7385.317073178961
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__max <= 1.8392374,1,148,74.74747474747475,62,86,-24,5600.000000007276,50,1760.0000000027649,-5600.000000007276,1.1100000000001728,-0.002195121951199752,35.2000000000553,60.0,4799.999999999272,13359.999999997672,-7401.3170731788105
13a_features_tempo_real__w60__pre_15s_spread_medio__max <= 1.998548,1,148,74.74747474747475,62,86,-24,5600.000000007276,50,1760.0000000027649,-5600.000000007276,1.1100000000001728,-0.002195121951199752,35.2000000000553,60.0,4799.999999999272,13359.999999997672,-7401.3170731788105
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos >= 251.66633,1,40,20.2020202020202,16,24,-8,5440.000000001601,158,1920.00000000844,-5440.000000001601,1.0363636363637962,-0.07583148558757635,12.151898734230633,58.22784810126582,17919.999999997526,239.99999999941792,-7401.49889135435
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__mean <= 0.1756994,1,158,79.7979797979798,67,91,-24,5680.000000007567,40,1680.0000000024738,-5680.000000007567,1.1400000000002062,0.02780487804883358,42.000000000061846,62.5,4159.999999999127,13999.999999997817,-7409.317073179031
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__min <= 0.55967411,1,66,33.33333333333333,24,42,-18,5280.000000003929,132,2080.000000006112,-5280.000000003929,1.0448275862070282,-0.0673675357443444,15.757575757622059,56.060606060606055,12479.999999995925,5680.000000001019,-7424.420521450179
13a_features_tempo_real__w60__pre_15s_spread_minimo__mean >= 1.1666667,1,80,40.4040404040404,31,49,-18,4240.000000004511,118,3120.0000000055297,-4240.000000004511,1.0764705882354297,-0.03572453371594286,26.440677966148556,56.779661016949156,14879.999999998836,3279.9999999981083,-7443.434720234739
13a_features_tempo_real__w60__pre_15s_spread_minimo__min <= 1.0408654,1,148,74.74747474747475,60,88,-28,4800.000000008004,50,2560.0000000020373,-4800.000000008004,1.1454545454546612,0.03325942350328859,51.200000000040745,56.00000000000001,5679.999999998836,12479.999999998108,-7548.044345906692
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__mean >= 0.9345728,1,119,60.1010101010101,49,70,-21,4480.000000006112,79,2880.000000003929,-4480.000000006112,1.109090909091058,-0.0031042128603147034,36.45569620258138,58.22784810126582,11279.999999999563,6879.999999997381,-7561.862527723217
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__std >= 0.13863279,1,132,66.66666666666666,55,77,-22,6160.000000006403,66,1200.000000003638,-6160.000000006403,1.055555555555724,-0.05663956639564871,18.181818181873304,59.09090909090909,5439.999999999418,12719.999999997526,-7615.983739844658
13a_features_tempo_real__w60__pre_15s_spread_medio__std >= 0.062964167,1,132,66.66666666666666,55,77,-22,6160.000000006403,66,1200.000000003638,-6160.000000006403,1.055555555555724,-0.05663956639564871,18.181818181873304,59.09090909090909,5439.999999999418,12719.999999997526,-7615.983739844658
13a_features_tempo_real__last__adv_ratio_volatilidade_close_pontos_15s_60s <= 1.4877169,1,178,89.8989898989899,74,104,-30,5120.000000009168,20,2240.000000000873,-5120.000000009168,1.3500000000001364,0.23780487804876382,112.00000000004366,60.0,2959.9999999998545,15199.99999999709,-7633.317073180928
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__last <= 1.4877169,1,178,89.8989898989899,74,104,-30,5120.000000009168,20,2240.000000000873,-5120.000000009168,1.3500000000001364,0.23780487804876382,112.00000000004366,60.0,2959.9999999998545,15199.99999999709,-7633.317073180928
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__max >= 1.2325203,1,99,50.0,41,58,-17,5120.000000004802,99,2240.0000000052387,-5120.000000004802,1.068292682926989,-0.04390243902438362,22.626262626315544,58.58585858585859,12479.99999999738,5679.999999999563,-7646.341463419585
13a_features_tempo_real__w60__pre_15s_spread_medio__max >= 1.7229895,1,99,50.0,41,58,-17,5120.000000004802,99,2240.0000000052387,-5120.000000004802,1.068292682926989,-0.04390243902438362,22.626262626315544,58.58585858585859,12479.99999999738,5679.999999999563,-7646.341463419585
13a_features_tempo_real__last__pre_15s_volatilidade_close_pontos >= 343.13141,1,40,20.2020202020202,16,24,-8,5440.000000001601,158,1920.00000000844,-5440.000000001601,1.0363636363637962,-0.07583148558757635,12.151898734230633,58.22784810126582,18719.999999997526,-560.0000000005821,-7681.49889135435
13a_features_tempo_real__last__cobertura_15s >= 11,1,172,86.86868686868688,72,100,-28,4800.000000008731,26,2560.0000000013097,-4800.000000008731,1.3200000000001637,0.2078048780487911,98.46153846158883,61.53846153846154,5199.999999999272,12959.999999997672,-7683.317073180271
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__first <= 1.1182435,1,119,60.1010101010101,47,72,-25,4640.000000006694,79,2720.000000003347,-4640.000000006694,1.0971428571429767,-0.015052264808395943,34.43037974687781,55.69620253164557,9359.999999999127,8799.999999997817,-7717.0313588924955
13a_features_tempo_real__w60__pre_15s_spread_medio__first <= 1.6710873,1,119,60.1010101010101,47,72,-25,4640.000000006694,79,2720.000000003347,-4640.000000006694,1.0971428571429767,-0.015052264808395943,34.43037974687781,55.69620253164557,9359.999999999127,8799.999999997817,-7717.0313588924955
13a_features_tempo_real__last__pre_60s_bid_size_medio_soma >= 72.516389,1,119,60.1010101010101,49,70,-21,6400.000000005821,79,960.00000000422,-6400.000000005821,1.0363636363637962,-0.07583148558757635,12.151898734230633,58.22784810126582,6159.999999998399,11999.999999998545,-7733.498891358876
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__first >= 1.1527798,1,66,33.33333333333333,26,40,-14,5120.000000003347,132,2240.000000006694,-5120.000000003347,1.0500000000001495,-0.06219512195122312,16.96969696974768,57.57575757575758,15759.999999996944,2400.0,-7749.317073174081
13a_features_tempo_real__last__pre_30s_spread_minimo >= 1.25,1,54,27.27272727272727,21,33,-12,5520.000000002619,144,1840.0000000074215,-5520.000000002619,1.037704918032939,-0.07449020391843364,12.777777777829316,57.638888888888886,16159.999999996944,2000.0,-7762.69412235368
13a_features_tempo_real__w60__pre_15s_spread_minimo__max >= 1.10625,1,148,74.74747474747475,62,86,-24,5600.000000007276,50,1760.0000000027649,-5600.000000007276,1.1100000000001728,-0.002195121951199752,35.2000000000553,60.0,5839.999999999418,12319.999999997526,-7765.317073178861
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos >= 127.52776,1,178,89.8989898989899,75,103,-28,6000.000000008731,20,1360.0000000013097,-6000.000000008731,1.2428571428573767,0.1306620209060041,68.00000000006548,65.0,1600.0,16559.999999996944,-7771.602787466198
13a_features_tempo_real__last__pre_15s_volatilidade_close_pontos >= 195.76055,1,158,79.7979797979798,67,91,-24,5680.000000007567,40,1680.0000000024738,-5680.000000007567,1.1400000000002062,0.02780487804883358,42.000000000061846,62.5,5199.999999999272,12959.999999997672,-7773.3170731790815
13a_features_tempo_real__w60__pre_15s_spread_minimo__max <= 1.5,1,138,69.6969696969697,57,81,-24,5520.000000006985,60,1840.000000003056,-5520.000000006985,1.0920000000001528,-0.020195121951219752,30.6666666667176,58.333333333333336,6559.999999999127,11599.999999997817,-7778.117073178481
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__min <= 0.88033918,1,132,66.66666666666666,54,78,-24,6240.000000006694,66,1120.000000003347,-6240.000000006694,1.0500000000001495,-0.06219512195122312,16.96969696974768,57.57575757575758,4799.999999999272,13359.999999997672,-7805.317073178243
13a_features_tempo_real__w60__pre_15s_spread_medio__min <= 1.5630361,1,132,66.66666666666666,54,78,-24,6240.000000006694,66,1120.000000003347,-6240.000000006694,1.0500000000001495,-0.06219512195122312,16.96969696974768,57.57575757575758,4799.999999999272,13359.999999997672,-7805.317073178243
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__mean <= 0.68807701,1,79,39.8989898989899,31,48,-17,5920.0000000040745,119,1440.0000000059663,-5920.0000000040745,1.035294117647205,-0.07690100430416758,12.100840336184591,57.14285714285714,11599.99999999709,6559.9999999998545,-7818.140602586625
13a_features_tempo_real__w60__pre_15s_spread_medio__mean <= 1.4757145,1,79,39.8989898989899,31,48,-17,5920.0000000040745,119,1440.0000000059663,-5920.0000000040745,1.035294117647205,-0.07690100430416758,12.100840336184591,57.14285714285714,11599.99999999709,6559.9999999998545,-7818.140602586625
13a_features_tempo_real__last__pre_15s_volatilidade_close_pontos >= 171.99046,1,178,89.8989898989899,75,103,-28,6000.000000008731,20,1360.0000000013097,-6000.000000008731,1.2428571428573767,0.1306620209060041,68.00000000006548,65.0,1759.9999999998545,16399.99999999709,-7827.602787466147
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__mean <= 0.99219739,1,119,60.1010101010101,49,70,-21,6400.000000005821,79,960.00000000422,-6400.000000005821,1.0363636363637962,-0.07583148558757635,12.151898734230633,58.22784810126582,6559.999999998399,11599.999999998545,-7873.498891358877
13a_features_tempo_real__w60__pre_15s_spread_minimo__mean >= 1.0581944,1,119,60.1010101010101,50,69,-19,5360.000000005675,79,2000.0000000043656,-5360.000000005675,1.0781250000001705,-0.03407012195120207,25.31645569625779,59.49367088607595,10639.99999999869,7519.999999998254,-7906.442073177008
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__max <= 1.0286126,1,79,39.8989898989899,30,49,-19,6000.000000004366,119,1360.0000000056752,-6000.000000004366,1.0326923076924441,-0.07950281425892847,11.42857142861912,56.30252100840336,10719.999999997526,7439.999999999418,-7921.701688559926
13a_features_tempo_real__w60__pre_15s_spread_medio__max <= 1.6303788,1,79,39.8989898989899,30,49,-19,6000.000000004366,119,1360.0000000056752,-6000.000000004366,1.0326923076924441,-0.07950281425892847,11.42857142861912,56.30252100840336,10719.999999997526,7439.999999999418,-7921.701688559926
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__std <= 0.057060841,1,40,20.2020202020202,14,26,-12,5600.000000002183,158,1760.000000007858,-5600.000000002183,1.032352941176615,-0.07984218077475758,11.139240506378849,56.9620253164557,17119.99999999607,1040.0000000008731,-7943.905308466732
13a_features_tempo_real__last__cobertura_15s <= 12,1,87,43.93939393939394,34,53,-19,5680.000000004657,111,1680.0000000053842,-5680.000000004657,1.0437500000001403,-0.06844512195123231,15.135135135183642,56.75675675675676,11359.999999996944,6800.0,-7955.067073175396
13a_features_tempo_real__last__cobertura_60s <= 47,1,68,34.34343434343434,27,41,-14,5520.000000003347,130,1840.0000000066939,-5520.000000003347,1.0418181818183339,-0.07037694013303875,14.153846153897645,57.692307692307686,15119.999999998981,3039.9999999979627,-7964.226164083883
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__min <= 0.26192344,1,66,33.33333333333333,25,41,-16,6160.0000000034925,132,1200.0000000065484,-6160.0000000034925,1.0263157894738277,-0.08587933247754487,9.0909090909587,56.81818181818182,12559.999999996944,5600.0,-8013.527599490019
13a_features_tempo_real__w60__pre_15s_spread_medio__min <= 1.2821643,1,66,33.33333333333333,25,41,-16,6160.0000000034925,132,1200.0000000065484,-6160.0000000034925,1.0263157894738277,-0.08587933247754487,9.0909090909587,56.81818181818182,12559.999999996944,5600.0,-8013.527599490019
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__delta >= 0.095473384,1,79,39.8989898989899,33,46,-13,6720.000000003347,119,640.0000000066939,-6720.000000003347,1.0163265306124156,-0.09586859133895698,5.378151260560453,58.82352941176471,11759.999999996217,6400.000000000728,-8025.521154806466
13a_features_tempo_real__w60__pre_15s_spread_medio__delta >= 0.043362052,1,79,39.8989898989899,33,46,-13,6720.000000003347,119,640.0000000066939,-6720.000000003347,1.0163265306124156,-0.09586859133895698,5.378151260560453,58.82352941176471,11759.999999996217,6400.000000000728,-8025.521154806466
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__delta <= 0.17395679,1,66,33.33333333333333,26,40,-14,5120.000000003347,132,2240.000000006694,-5120.000000003347,1.0500000000001495,-0.06219512195122312,16.96969696974768,57.57575757575758,16559.999999996944,1600.0,-8029.317073174081
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__mean >= 0.87302718,1,158,79.7979797979798,66,92,-26,5760.000000007858,40,1600.0000000021828,-5760.000000007858,1.1250000000001705,0.01280487804879793,40.00000000005457,60.0,4959.9999999998545,13199.99999999709,-8108.317073179598
13a_features_tempo_real__w60__pre_15s_spread_minimo__mean <= 0.94417901,1,50,25.252525252525253,16,34,-18,4960.0000000034925,148,2400.0000000065484,-4960.0000000034925,1.0454545454546695,-0.06674057649670306,16.216216216260463,55.4054054054054,16159.999999997672,1999.9999999992724,-8120.044345901769
13a_features_tempo_real__last__adv_z_pre_15s_spread_medio <= 0.72953445,1,79,39.8989898989899,31,48,-17,5920.0000000040745,119,1440.0000000059663,-5920.0000000040745,1.035294117647205,-0.07690100430416758,12.100840336184591,57.14285714285714,12479.99999999738,5679.999999999563,-8126.140602586727
13a_features_tempo_real__last__pre_15s_spread_medio <= 1.4945437,1,79,39.8989898989899,31,48,-17,5920.0000000040745,119,1440.0000000059663,-5920.0000000040745,1.035294117647205,-0.07690100430416758,12.100840336184591,57.14285714285714,12479.99999999738,5679.999999999563,-8126.140602586727
13a_features_tempo_real__w60__adv_z_pre_15s_spread_medio__last <= 0.72953445,1,79,39.8989898989899,31,48,-17,5920.0000000040745,119,1440.0000000059663,-5920.0000000040745,1.035294117647205,-0.07690100430416758,12.100840336184591,57.14285714285714,12479.99999999738,5679.999999999563,-8126.140602586727
13a_features_tempo_real__w60__pre_15s_spread_medio__last <= 1.4945437,1,79,39.8989898989899,31,48,-17,5920.0000000040745,119,1440.0000000059663,-5920.0000000040745,1.035294117647205,-0.07690100430416758,12.100840336184591,57.14285714285714,12479.99999999738,5679.999999999563,-8126.140602586727
13a_features_tempo_real__last__adv_ratio_volatilidade_close_pontos_15s_60s <= 1.2955149,1,20,10.1010101010101,5,15,-10,6320.000000001164,178,1040.0000000088767,-6320.000000001164,1.016883116883261,-0.09531200506811155,5.842696629263352,56.74157303370787,17519.999999997526,639.9999999994179,-8143.187203042235
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__last <= 1.2955149,1,20,10.1010101010101,5,15,-10,6320.000000001164,178,1040.0000000088767,-6320.000000001164,1.016883116883261,-0.09531200506811155,5.842696629263352,56.74157303370787,17519.999999997526,639.9999999994179,-8143.187203042235
13a_features_tempo_real__last__pre_60s_volatilidade_close_pontos >= 235.89734,1,50,25.252525252525253,20,30,-10,5600.000000002183,148,1760.000000007858,-5600.000000002183,1.0354838709679004,-0.0767112509834722,11.891891891944987,58.108108108108105,18159.99999999767,-7.275957614183426e-10,-8146.02675059252
13a_features_tempo_real__w60__adv_delta_spread_minimo_15s_30s__slope <= 0.0019057638,1,110,55.55555555555556,45,65,-20,5520.00000000553,88,1840.000000004511,-5520.00000000553,1.0621621621623145,-0.050032959789058085,20.909090909142172,57.95454545454546,10879.999999998108,7279.999999998836,-8172.019775879372
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__min <= 0.79396037,1,158,79.7979797979798,65,93,-28,5840.000000008149,40,1520.0000000018917,-5840.000000008149,1.111764705882492,-0.00043041606888061246,38.000000000047294,57.49999999999999,3999.999999998545,14159.9999999984,-8190.258249650038
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max <= 1.3104716,1,40,20.2020202020202,15,25,-10,6480.000000001746,158,880.0000000082946,-6480.000000001746,1.0164179104479159,-0.09577721150345675,5.569620253217054,57.59493670886076,16239.999999997235,1919.999999999709,-8195.466326903923
13a_features_tempo_real__w60__adv_ratio_volatilidade_close_pontos_15s_60s__max <= 1.2963412,1,20,10.1010101010101,5,15,-10,6320.000000001164,178,1040.0000000088767,-6320.000000001164,1.016883116883261,-0.09531200506811155,5.842696629263352,56.74157303370787,17839.999999997235,319.99999999970896,-8255.187203042133
