id;data_hora;data_qt;lado;preco_entrada;gain;stop;stop_protegido;protecionado;tp_mt5;sl_mt5;protecao_pontos;regra;status;mfe_mt5;mae_mt5;tempo_mfe_s;tempo_mae_s;tempo_resultado_s;preco_resultado;resultado_mt5;score_entrada;score_base_dna;ajuste_estrutura;score_oposto;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;diferenca_score;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;score_spread;dna_spread;estrutura;estrutura_bruta;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;motivo_estrutura;motivo_estrutura_bruta;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;eficiencia_swings;amplitude_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;tipo_entrada_campanha;campanha_entradas_antes;delta30;delta10;saldo30;saldo10;vel15;vel5;aceleracao;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;motivos;bloqueios_no_momento;score_minimo_config;diferenca_minima_config;modo_sombra
20260722132619135256;2026-07-22 13:26:19;2026-07-22 13:26:07.549;VENDA;29304,75;29288,75;29333,75;29304,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1650,0;-2150,0;981,4;468,74;981,4;29288,25;1600;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;29312,0;2026-07-22 13:20:58.849000;"BAIXA mantida; estrutura bruta alinhada";topo 29312.00<29315.00 e fundo 29306.75<29309.75;12;29312,0;29315,0;29306,75;29309,75;0,192661;8,25;BAIXA confirmada em 2026-07-22 13:26:06.189000;FUNDO;29306,75;2026-07-22 13:26:06.189000;NOVA_CAMPANHA;0;-45,0;-57,0;-46,0;-58,0;-0,632289;-1,567071;-1,315196;-10,25;5,0;-4,75;144,6536;spread FORTE +10 | delta30 favorável 45.0 | delta10 crescente 57.0 | saldo agressor30 46.0 | saldo10 favorável 58.0 | razão fluxo 1.46 | vel15 0.6323 | vel5 acelerando 1.5671 | aceleração 1.3152 | desloc15 9.00 | ticks/s 144.65 | rompimento 5.00 | continuidade 4.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-22 13:31:05.360000;11,49;2026-07-22 13:31:16.846000;309,3;29323,5;-1875,0;True;14;100;-57,0;-56,0;0,25
20260722134606018331;2026-07-22 13:46:06;2026-07-22 13:45:54.844;VENDA;29283,75;29267,75;29312,75;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;675,0;-2925,0;92,9;598,7;598,7;29313,0;-2900;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;29291,0;2026-07-22 13:45:54.844000;mudança ALTA->BAIXA: 2 swings opostos e rompimento do nível 29294.25;topo 29291.00<29296.50 e fundo 29287.00<29288.50;12;29291,0;29296,5;29287,0;29288,5;0,0625;9,75;BAIXA confirmada em 2026-07-22 13:45:48.753000;FUNDO;29287,0;2026-07-22 13:45:48.753000;NOVA_CAMPANHA;0;-123,0;-50,0;-124,0;-51,0;-0,410228;-0,807428;-0,563526;-13,0;2,75;-2,75;150,6222;spread FORTE +10 | delta30 favorável 123.0 | delta10 crescente 50.0 | saldo agressor30 124.0 | saldo10 favorável 51.0 | razão fluxo 2.32 | vel15 0.4102 | vel5 acelerando 0.8074 | aceleração 0.5635 | desloc15 6.00 | ticks/s 150.62 | rompimento 2.75 | continuidade 2.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260722135716350922;2026-07-22 13:57:16;2026-07-22 13:57:04.905;COMPRA;29316,75;29332,75;29287,75;29316,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;PROTEGIDO;1375,0;-1200,0;643,54;427,94;969,03;29316,75;0;100;100;4;4;100;14;4;-10;96;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;RANGE;;0;29312,25;2026-07-22 13:52:43.641000;ALTA mantida durante RANGE;"swings sem progresso; amplitude 4.75; eficiencia 0.113";12;29315,0;29315,25;29313,0;29312,75;0,113402;4,75;RANGE confirmada em 2026-07-22 13:56:46.850000;FUNDO;29313,0;2026-07-22 13:56:46.850000;NOVA_CAMPANHA;0;56,0;58,0;55,0;57,0;0,185848;0,453263;0,402008;1,5;-4,0;2,0;85,7606;spread FORTE +10 | delta30 favorável 56.0 | delta10 crescente 58.0 | saldo agressor30 55.0 | saldo10 favorável 57.0 | razão fluxo 1.46 | vel15 0.1858 | vel5 acelerando 0.4533 | aceleração 0.4020 | desloc15 2.75 | ticks/s 85.76 | rompimento 1.50 | continuidade 2.00 | estrutura confirmada alinhada +8 | range local -4;;72;12;False;;0,0;;;;;True
20260722141812431870;2026-07-22 14:18:12;2026-07-22 14:18:01.337;COMPRA;29315,5;29331,5;29286,5;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;425,0;-2900,0;797,2;944,1;944,1;29286,5;-1200;100;100;8;8;100;14;8;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;TRANSICAO;BAIXA;1;29308,25;2026-07-22 14:16:06.436000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 29313.25->29313.25; 29311.25->29311.00";12;29313,25;29313,25;29311,0;29311,25;0,314815;10,75;TRANSICAO confirmada em 2026-07-22 14:17:51.437000;FUNDO;29311,0;2026-07-22 14:17:51.437000;NOVA_CAMPANHA;0;81,0;21,0;82,0;20,0;0,2;0,450248;0,425245;1,75;-6,5;2,0;69,8667;spread FORTE +10 | delta30 favorável 81.0 | delta10 crescente 21.0 | saldo agressor30 82.0 | saldo10 favorável 20.0 | razão fluxo 1.94 | vel15 0.2000 | vel5 acelerando 0.4502 | aceleração 0.4252 | desloc15 3.00 | ticks/s 69.87 | rompimento 1.75 | continuidade 2.00 | estrutura confirmada alinhada +8;;72;12;False;;0,0;;;;;True
20260722143646398944;2026-07-22 14:36:46;2026-07-22 14:36:35.489;COMPRA;29295,25;29315,25;29283,25;29295,25;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;PROTEGIDO;1800,0;-200,0;193,44;373,44;373,44;29293,25;0;94;100;-6;22;100;14;-6;8;72;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;TRANSICAO;ALTA;1;29287,0;2026-07-22 14:32:03.133000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 29294.50->29296.75; 29290.75->29290.25";12;29296,75;29294,5;29290,25;29290,75;0,264516;10,25;TRANSICAO confirmada em 2026-07-22 14:36:35.415000;TOPO;29296,75;2026-07-22 14:36:35.415000;NOVA_CAMPANHA;0;25,0;14,0;25,0;13,0;0,1002;0,412541;0,54394;0,75;-6,5;0,75;124,1817;spread FORTE +10 | delta30 favorável 25.0 | delta10 crescente 14.0 | saldo agressor30 25.0 | saldo10 favorável 13.0 | razão fluxo 1.19 | vel15 0.1002 | vel5 acelerando 0.4125 | aceleração 0.5439 | desloc15 1.50 | ticks/s 124.18 | rompimento 0.75 | continuidade 0.75 | estrutura confirmada contrária -6;;72;12;False;;0,0;;;;;True
20260722144453668613;2026-07-22 14:44:53;2026-07-22 14:44:42.731;VENDA;29292,25;29272,25;29304,25;29292,25;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2050,0;-550,0;485,26;54,3;485,26;29271,75;2000;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;29293,5;2026-07-22 14:41:19.666000;"BAIXA mantida; estrutura bruta alinhada";topo 29296.50<29298.75 e fundo 29292.75<29293.75;12;29296,5;29298,75;29292,75;29293,75;0,015873;9,75;BAIXA confirmada em 2026-07-22 14:44:40.857000;FUNDO;29292,75;2026-07-22 14:44:40.857000;NOVA_CAMPANHA;0;-25,0;-37,0;-26,0;-38,0;-0,256428;-0,696379;-0,583052;-4,25;1,5;-1,5;91,0832;spread FORTE +10 | delta30 favorável 25.0 | delta10 crescente 37.0 | saldo agressor30 26.0 | saldo10 favorável 38.0 | razão fluxo 1.36 | vel15 0.2564 | vel5 acelerando 0.6964 | aceleração 0.5831 | desloc15 3.75 | ticks/s 91.08 | rompimento 1.50 | continuidade 1.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260722145321245111;2026-07-22 14:53:21;2026-07-22 14:53:10.480;VENDA;29267,0;29247,0;29279,0;29267,0;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2050,0;-75,0;112,86;10,85;112,86;29246,5;2000;100;100;8;8;14;100;-6;8;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;TRANSICAO;;0;29272,5;2026-07-22 14:46:58.630000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 29275.00->29272.00; 29268.25->29270.00";12;29272,0;29275,0;29270,0;29268,25;0,215909;17,0;TRANSICAO confirmada em 2026-07-22 14:53:02.631000;TOPO;29272,0;2026-07-22 14:53:02.631000;NOVA_CAMPANHA;0;-73,0;-64,0;-73,0;-64,0;-0,367005;-0,821122;-0,623471;-8,0;0,25;-0,25;109,2625;spread FORTE +10 | delta30 favorável 73.0 | delta10 crescente 64.0 | saldo agressor30 73.0 | saldo10 favorável 64.0 | razão fluxo 1.41 | vel15 0.3670 | vel5 acelerando 0.8211 | aceleração 0.6235 | desloc15 5.25 | ticks/s 109.26 | rompimento 0.25 | continuidade 0.25 | estrutura confirmada alinhada +8;;72;12;False;;0,0;;;;;True
20260722150040096099;2026-07-22 15:00:40;2026-07-22 15:00:29.231;COMPRA;29256,75;29276,75;29244,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;275,0;-1775,0;33,8;124,8;124,8;29239,0;-1200;98;100;-2;22;100;14;-2;8;76;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;ALTA;ALTA;1;29247,0;2026-07-22 14:46:58.630000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 29256.00>29254.75 e fundo 29253.75>29252.25;12;29256,0;29254,75;29253,75;29252,25;0,188406;12,25;ALTA confirmada em 2026-07-22 15:00:26.203000;FUNDO;29253,75;2026-07-22 15:00:26.203000;MUDANCA_ESTRUTURAL_DE_CAMPANHA;1;57,0;6,0;58,0;5,0;0,32872;0,510204;0,298497;0,75;-13,0;0,75;192,8028;spread FORTE +10 | delta30 favorável 57.0 | saldo agressor30 58.0 | saldo10 favorável 5.0 | razão fluxo 1.19 | vel15 0.3287 | vel5 acelerando 0.5102 | aceleração 0.2985 | desloc15 4.75 | ticks/s 192.80 | rompimento 0.75 | continuidade 0.75 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260722150256815164;2026-07-22 15:02:56;2026-07-22 15:02:45.886;VENDA;29231,75;29211,75;29243,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1275,0;0,0;22,74;22,74;29244,5;-1200;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;29237,75;2026-07-22 15:02:23.130000;"BAIXA mantida; estrutura bruta alinhada";topo 29238.25<29240.00 e fundo 29232.00<29236.25;12;29238,25;29240,0;29232,0;29236,25;0,138889;9,0;BAIXA confirmada em 2026-07-22 15:02:44.666000;FUNDO;29232,0;2026-07-22 15:02:44.666000;NOVA_CAMPANHA;0;-180,0;-62,0;-181,0;-61,0;-0,367672;-1,175629;-1,150116;-18,25;2,25;-4,25;160,8396;spread FORTE +10 | delta30 favorável 180.0 | delta10 crescente 62.0 | saldo agressor30 181.0 | saldo10 favorável 61.0 | razão fluxo 1.55 | vel15 0.3677 | vel5 acelerando 1.1756 | aceleração 1.1501 | desloc15 5.50 | ticks/s 160.84 | rompimento 2.25 | continuidade 4.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260722151117147276;2026-07-22 15:11:17;2026-07-22 15:11:05.926;COMPRA;29252,75;29272,75;29240,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;25,0;-1375,0;22,7;102,2;102,2;29239,0;-1200;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;29246,5;2026-07-22 15:11:05.926000;mudança BAIXA->ALTA: 3 swings opostos e rompimento do nível 29247.75;topo 29250.75>29250.25 e fundo 29246.50>29242.50;12;29250,75;29250,25;29246,5;29242,5;0,231788;13,5;ALTA confirmada em 2026-07-22 15:11:00.354000;TOPO;29250,75;2026-07-22 15:11:00.354000;NOVA_CAMPANHA;0;32,0;46,0;33,0;46,0;0,248121;0,649351;0,533153;0,25;-6,25;0,25;128,8813;spread FORTE +10 | delta30 favorável 32.0 | delta10 crescente 46.0 | saldo agressor30 33.0 | saldo10 favorável 46.0 | razão fluxo 1.32 | vel15 0.2481 | vel5 acelerando 0.6494 | aceleração 0.5332 | desloc15 3.50 | ticks/s 128.88 | rompimento 0.25 | continuidade 0.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;2026-07-22 15:12:48.126000;0,0;;;;;True
20260722151721163813;2026-07-22 15:17:21;2026-07-22 15:17:10.224;COMPRA;29234,5;29254,5;29222,5;29234,5;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;PROTEGIDO;1650,0;-950,0;238,79;33,2;363,21;29234,25;0;100;96;12;21;96;27;12;-6;79;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;29232,75;2026-07-22 15:14:30.735000;"ALTA mantida; estrutura bruta alinhada";topo 29232.75>29232.00 e fundo 29229.50>29228.50;12;29232,75;29232,0;29229,5;29228,5;0,213483;13,0;ALTA confirmada em 2026-07-22 15:17:01.825000;TOPO;29232,75;2026-07-22 15:17:01.825000;NOVA_CAMPANHA;0;33,0;-11,0;34,0;-11,0;0,275501;0,460405;0,301153;0,75;-7,25;0,75;118,741;spread FORTE +10 | delta30 favorável 33.0 | saldo agressor30 34.0 | razão fluxo 1.27 | vel15 0.2755 | vel5 acelerando 0.4604 | aceleração 0.3012 | desloc15 4.00 | ticks/s 118.74 | rompimento 0.75 | continuidade 0.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260722152843073857;2026-07-22 15:28:43;2026-07-22 15:28:32.147;COMPRA;29243,0;29263,0;29231,0;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;250,0;-1400,0;22,68;102,35;102,35;29229,0;-1200;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;29238,0;2026-07-22 15:25:30.622000;"ALTA mantida; estrutura bruta alinhada";topo 29240.75>29238.75 e fundo 29238.00>29232.25;12;29240,75;29238,75;29238,0;29232,25;0,325301;10,75;ALTA confirmada em 2026-07-22 15:28:28.823000;FUNDO;29238,0;2026-07-22 15:28:28.823000;NOVA_CAMPANHA;0;126,0;21,0;127,0;22,0;0,200669;0,856337;1,008978;2,25;-9,5;4,0;86,8896;spread FORTE +10 | delta30 favorável 126.0 | delta10 crescente 21.0 | saldo agressor30 127.0 | saldo10 favorável 22.0 | razão fluxo 2.17 | vel15 0.2007 | vel5 acelerando 0.8563 | aceleração 1.0090 | desloc15 3.00 | ticks/s 86.89 | rompimento 2.25 | continuidade 4.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-22 15:30:02.522000;11,98;2026-07-22 15:30:14.501000;102,35;29229,0;-1400,0;True;26;94;-33,0;-33,0;1,5
20260722153121595770;2026-07-22 15:31:21;2026-07-22 15:31:10.880;VENDA;29217,75;29197,75;29229,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;850,0;-1275,0;102,24;295,84;295,84;29230,5;-1200;98;100;-2;22;14;100;8;-2;76;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;BAIXA;BAIXA;1;29244,0;2026-07-22 15:25:30.622000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=True";topo 29219.50<29225.75 e fundo 29217.50<29221.00;12;29219,5;29225,75;29217,5;29221,0;0,219178;15,75;BAIXA confirmada em 2026-07-22 15:31:10.112000;TOPO;29219,5;2026-07-22 15:31:10.112000;MUDANCA_ESTRUTURAL_DE_CAMPANHA;1;-102,0;-92,0;-103,0;-92,0;-0,699325;-0,90212;-0,323477;-15,5;3,25;-4,75;124,1045;spread FORTE +10 | delta30 favorável 102.0 | delta10 crescente 92.0 | saldo agressor30 103.0 | saldo10 favorável 92.0 | razão fluxo 1.73 | vel15 0.6993 | vel5 acelerando 0.9021 | aceleração 0.3235 | desloc15 10.25 | ticks/s 124.10 | rompimento 3.25 | continuidade 4.75 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260722153725436832;2026-07-22 15:37:25;2026-07-22 15:37:14.621;COMPRA;29236,75;29256,75;29224,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-1200,0;0,0;124,9;124,9;29224,75;-1200;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;29234,5;2026-07-22 15:33:16.223000;"ALTA mantida; estrutura bruta alinhada";topo 29236.50>29235.00 e fundo 29234.50>29231.25;12;29236,5;29235,0;29234,5;29231,25;0,175439;7,75;ALTA confirmada em 2026-07-22 15:37:12.720000;FUNDO;29234,5;2026-07-22 15:37:12.720000;NOVA_CAMPANHA;0;36,0;25,0;37,0;24,0;0,116674;0,466805;0,569908;0,25;-5,5;2,25;107,5405;spread FORTE +10 | delta30 favorável 36.0 | delta10 crescente 25.0 | saldo agressor30 37.0 | saldo10 favorável 24.0 | razão fluxo 1.45 | vel15 0.1167 | vel5 acelerando 0.4668 | aceleração 0.5699 | desloc15 1.75 | ticks/s 107.54 | rompimento 0.25 | continuidade 2.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
20260722154101688896;2026-07-22 15:41:01;2026-07-22 15:40:50.748;VENDA;29225,0;29205,0;29237,0;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;150,0;-1275,0;136,59;293,97;293,97;29237,75;-1200;100;100;8;8;14;100;-6;8;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;TRANSICAO;ALTA;1;29228,0;2026-07-22 15:39:30.922000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 29236.00->29228.75; 29226.75->29226.75";12;29228,75;29236,0;29226,75;29226,75;0,021277;13,75;TRANSICAO confirmada em 2026-07-22 15:40:46.955000;FUNDO;29226,75;2026-07-22 15:40:46.955000;NOVA_CAMPANHA;0;-45,0;-47,0;-46,0;-46,0;-0,506141;-0,587406;-0,045834;-11,0;1,75;-1,25;116,6824;spread FORTE +10 | delta30 favorável 45.0 | delta10 crescente 47.0 | saldo agressor30 46.0 | saldo10 favorável 46.0 | razão fluxo 1.52 | vel15 0.5061 | vel5 acelerando 0.5874 | aceleração 0.0458 | desloc15 7.50 | ticks/s 116.68 | rompimento 1.75 | continuidade 1.25 | estrutura confirmada alinhada +8;;72;12;False;;0,0;;;;;True
20260722155454112759;2026-07-22 15:54:54;2026-07-22 15:54:43.321;COMPRA;29252,0;29272,0;29240,0;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;600,0;-1200,0;55,4;402,89;402,89;29240,0;-1200;100;100;8;8;100;14;8;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;TRANSICAO;;0;29243,5;2026-07-22 15:53:24.619000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 29249.00->29250.25; 29243.50->29242.00";12;29250,25;29249,0;29242,0;29243,5;0,652174;22,5;TRANSICAO confirmada em 2026-07-22 15:54:39.720000;TOPO;29250,25;2026-07-22 15:54:39.720000;NOVA_CAMPANHA;0;137,0;89,0;136,0;90,0;0,45366;0,876424;0,540542;1,25;-10,0;1,25;110,1553;spread FORTE +10 | delta30 favorável 137.0 | delta10 crescente 89.0 | saldo agressor30 136.0 | saldo10 favorável 90.0 | razão fluxo 2.10 | vel15 0.4537 | vel5 acelerando 0.8764 | aceleração 0.5405 | desloc15 6.75 | ticks/s 110.16 | rompimento 1.25 | continuidade 1.25 | estrutura confirmada alinhada +8;;72;12;False;2026-07-22 16:01:26.216000;0,0;;;;;True
20260722160148457250;2026-07-22 16:01:48;2026-07-22 16:01:37.733;VENDA;29237,75;29217,75;29249,75;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;125,0;-1400,0;10,98;146,62;146,62;29251,75;-1200;94;100;-6;22;14;100;8;-6;72;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;TRANSICAO;BAIXA;1;29251,25;2026-07-22 15:58:15.117000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 29241.50->29245.00; 29238.50->29234.50";12;29245,0;29241,5;29234,5;29238,5;0,273585;19,25;TRANSICAO confirmada em 2026-07-22 16:01:37.158000;FUNDO;29234,5;2026-07-22 16:01:37.158000;NOVA_CAMPANHA;0;-122,0;-62,0;-124,0;-61,0;-0,41675;-1,497351;-1,522916;-16,0;0,75;-3,0;195,7725;spread FORTE +10 | delta30 favorável 122.0 | delta10 crescente 62.0 | saldo agressor30 124.0 | saldo10 favorável 61.0 | razão fluxo 1.53 | vel15 0.4168 | vel5 acelerando 1.4974 | aceleração 1.5229 | desloc15 6.25 | ticks/s 195.77 | rompimento 0.75 | continuidade 3.00 | estrutura confirmada contrária -6;;72;12;True;2026-07-22 16:03:53.016000;11,34;2026-07-22 16:04:04.356000;146,62;29251,75;-1400,0;True;8;100;-23,0;-24,0;1,25
20260722160759588976;2026-07-22 16:07:59;2026-07-22 16:07:48.016;VENDA;29245,75;29225,75;29257,75;29245,75;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2050,0;-375,0;358,3;56,1;358,3;29225,25;2000;94;100;-6;22;14;100;8;-6;72;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;TRANSICAO;;0;29249,5;2026-07-22 16:06:52.816000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 29251.25->29253.50; 29248.50->29247.25";12;29253,5;29251,25;29247,25;29248,5;0,023256;7,0;TRANSICAO confirmada em 2026-07-22 16:07:42.316000;FUNDO;29247,25;2026-07-22 16:07:42.316000;NOVA_CAMPANHA;0;-93,0;-56,0;-94,0;-55,0;-0,364862;-0,55011;-0,282215;-7,75;1,5;-1,5;100,7019;spread FORTE +10 | delta30 favorável 93.0 | delta10 crescente 56.0 | saldo agressor30 94.0 | saldo10 favorável 55.0 | razão fluxo 2.07 | vel15 0.3649 | vel5 acelerando 0.5501 | aceleração 0.2822 | desloc15 5.25 | ticks/s 100.70 | rompimento 1.50 | continuidade 1.50 | estrutura confirmada contrária -6;;72;12;False;;0,0;;;;;True
20260722161537611175;2026-07-22 16:15:37;2026-07-22 16:15:27.017;COMPRA;29226,75;29246,75;29214,75;29226,75;True;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;GAIN;2200,0;-100,0;770,89;10,8;770,89;29248,75;2000;100;100;8;8;100;14;8;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;TRANSICAO;BAIXA;1;29220,5;2026-07-22 16:14:31.016000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 29226.00->29227.50; 29220.00->29219.75";12;29227,5;29226,0;29219,75;29220,0;0,106918;10,25;TRANSICAO confirmada em 2026-07-22 16:15:25.710000;TOPO;29227,5;2026-07-22 16:15:25.710000;NOVA_CAMPANHA;0;40,0;29,0;41,0;28,0;0,184949;0,708215;0,759413;0,75;-9,5;1,75;174,4569;spread FORTE +10 | delta30 favorável 40.0 | delta10 crescente 29.0 | saldo agressor30 41.0 | saldo10 favorável 28.0 | razão fluxo 1.29 | vel15 0.1849 | vel5 acelerando 0.7082 | aceleração 0.7594 | desloc15 2.75 | ticks/s 174.46 | rompimento 0.75 | continuidade 1.75 | estrutura confirmada alinhada +8;;72;12;False;;0,0;;;;;True
20260722162839916746;2026-07-22 16:28:39;2026-07-22 16:28:28.913;COMPRA;29253,5;29273,5;29241,5;;False;2000;1200;1400,0;C7_DNA_FLUXO_V5_1;LOSS;450,0;-1525,0;45,01;123,7;123,7;29238,25;-1200;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;29248,5;2026-07-22 16:27:44.412000;"ALTA mantida; estrutura bruta alinhada";topo 29253.00>29250.75 e fundo 29248.50>29243.75;12;29253,0;29250,75;29248,5;29243,75;0,443038;17,5;ALTA confirmada em 2026-07-22 16:28:26.210000;TOPO;29253,0;2026-07-22 16:28:26.210000;NOVA_CAMPANHA;0;92,0;41,0;91,0;40,0;0,218737;0,509892;0,433788;0,5;-9,75;1,25;111,3878;spread FORTE +10 | delta30 favorável 92.0 | delta10 crescente 41.0 | saldo agressor30 91.0 | saldo10 favorável 40.0 | razão fluxo 1.62 | vel15 0.2187 | vel5 acelerando 0.5099 | aceleração 0.4338 | desloc15 3.25 | ticks/s 111.39 | rompimento 0.50 | continuidade 1.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;False;;0,0;;;;;True
