variavel,n_stop,n_nao_stop,media_stop,media_nao_stop,mediana_stop,mediana_nao_stop,diferenca_medias,efeito_padronizado,correlacao_resultado,abs_efeito
05_estrutura_eventos_enriquecidos__pre60__ultimo_topo__slope,39,53,0.3224955599953922,-0.1915635465165802,0.3642857142825227,-0.08333333333391137,0.5140591065119724,0.25697482010740985,-0.2003493176849965,0.25697482010740985
06_evolucao_score_eventos__pre60__ultimo_topo__slope,39,53,0.3224955599953922,-0.1915635465165802,0.3642857142825227,-0.08333333333391137,0.5140591065119724,0.25697482010740985,-0.2003493176849965,0.25697482010740985
bloqueios_c7_dna_fluxo_v5_2__pre60__score_spread__first,53,73,2.943396226415094,4.041095890410959,0.0,2.0,-1.0976996639958645,-0.25643922468647595,0.07680988566229272,0.25643922468647595
estados_c7_dna_fluxo_v5_2__pre60__ultimo_topo__recuo_max,61,86,-3.9631147540983607,-6.255813953488372,-1.25,-2.125,2.292699199390011,0.2563049790835328,-0.19516599142465385,0.2563049790835328
bloqueios_c7_dna_fluxo_v5_2__pre60__score_compra__pos_range,53,73,0.5384206708248949,0.43816219350947355,0.5,0.5,0.10025847731542131,0.25575612125211084,-0.07546221617868512,0.25575612125211084
05_estrutura_eventos_enriquecidos__pre60__spread_pct_60__first,51,65,0.5406888429424734,0.4708971842794419,0.5657657657657658,0.4910714285714285,0.06979165866303155,0.25558058940925354,-0.03675972955986627,0.25558058940925354
06_evolucao_score_eventos__pre60__spread_pct_60__first,51,65,0.5406888429424734,0.4708971842794419,0.5657657657657658,0.4910714285714285,0.06979165866303155,0.25558058940925354,-0.03675972955986627,0.25558058940925354
07_bloqueios_auditoria_completa__pre60__continuidade_2s__mean,43,54,0.2611987818383167,-0.20139089305755972,0.1875,-0.05,0.46258967489587643,0.25556651818975973,-0.03787876322479857,0.25556651818975973
07_bloqueios_auditoria_completa__last__desloc_120s,17,17,751.4705882352941,401.47058823529414,400.0,600.0,350.0,0.2555263593124665,-0.15648939132895784,0.2555263593124665
07_bloqueios_auditoria_completa__pre60__base__repique_min,43,54,4.988372093023256,3.111111111111111,2.25,0.0,1.8772609819121446,0.2548841384596449,-0.06764699146964315,0.2548841384596449
07_bloqueios_auditoria_completa__pre60__preco__repique_min,43,54,4.988372093023256,3.111111111111111,2.25,0.0,1.8772609819121446,0.2548841384596449,-0.06764699146964315,0.2548841384596449
07_bloqueios_auditoria_completa__pre60__preco_2__repique_min,43,54,4.988372093023256,3.111111111111111,2.25,0.0,1.8772609819121446,0.2548841384596449,-0.06764699146964315,0.2548841384596449
estados_c7_dna_fluxo_v5_2__pre60__gate_delta30__transitions,61,86,1.8360655737704918,1.4651162790697674,2.0,1.0,0.37094929470072446,0.2543504001571658,-0.09336442161029473,0.2543504001571658
05_estrutura_eventos_enriquecidos__pre60__favor_30s__ret_pct,33,40,175.3535066536406,32.4154593388855,-37.142857142857146,-100.0,142.93804731475512,0.2537536095354843,-0.15198548580156937,0.2537536095354843
05_estrutura_eventos_enriquecidos__pre60__imbalance_atual__recuo_max,51,65,-1.3104575163398693,-0.8576923076923076,-1.0,-1.0,-0.45276520864756165,-0.2536297343366959,0.11515353541564577,0.2536297343366959
06_evolucao_score_eventos__pre60__imbalance_atual__recuo_max,51,65,-1.3104575163398693,-0.8576923076923076,-1.0,-1.0,-0.45276520864756165,-0.2536297343366959,0.11515353541564577,0.2536297343366959
13a_features_tempo_real__pre60__pre_15s_volatilidade_close_pontos__slope,79,113,3.0284072799758612,1.3603801719198019,0.7575072002565777,0.7451033132927777,1.6680271080560594,0.2532652160404719,-0.1113778350326306,0.2532652160404719
07_bloqueios_auditoria_completa__pre60__campanha_ativa__true_pct,43,54,24.03100775193798,14.55026455026455,0.0,0.0,9.48074320167343,0.2531859776007505,-0.12417872953099081,0.2531859776007505
05_estrutura_eventos_enriquecidos__last__campanha_entradas,29,34,0.27586206896551724,0.14705882352941177,0.0,0.0,0.12880324543610547,0.2530875595981741,-0.1326019766298631,0.2530875595981741
06_evolucao_score_eventos__last__campanha_entradas,29,34,0.27586206896551724,0.14705882352941177,0.0,0.0,0.12880324543610547,0.2530875595981741,-0.1326019766298631,0.2530875595981741
07_bloqueios_auditoria_completa__pre60__max_alta_60s__dist_media,43,54,43.28626799557032,-100.53501282667949,0.0,0.0,143.8212808222498,0.2529779304103714,-0.13747794554629947,0.2529779304103714
bloqueios_c7_dna_fluxo_v5_2__pre60__campanha_entradas__slope,35,44,-0.02979591836734692,-0.002435064935064944,0.0,0.0,-0.02736085343228198,-0.2528353267346459,0.104239187917546,0.2528353267346459
estados_c7_dna_fluxo_v5_2__pre60__campanha_ativa__first,61,86,0.2786885245901639,0.1744186046511628,0.0,0.0,0.10426991993900112,0.2526692932009237,-0.09660205404508308,0.2526692932009237
07_bloqueios_auditoria_completa__pre60__mov_contra_30s__last,43,54,515.1162790697674,346.2962962962963,300.0,175.0,168.8199827734711,0.25250455235853136,-0.11742768107066064,0.25250455235853136
07_bloqueios_auditoria_completa__pre60__mov_contra_60s__pos_range,43,54,0.41264535232821065,0.5186633761211056,0.1875,0.5,-0.10601802379289493,-0.25250298139200356,0.17124131528121242,0.25250298139200356
05_estrutura_eventos_enriquecidos__pre60__eficiencia_swings__first,51,65,0.21026026538617268,0.17805550203315923,0.2133891213389121,0.1657754010695187,0.03220476335301345,0.252497232916373,-0.07188482421410658,0.252497232916373
06_evolucao_score_eventos__pre60__eficiencia_swings__first,51,65,0.21026026538617268,0.17805550203315923,0.2133891213389121,0.1657754010695187,0.03220476335301345,0.252497232916373,-0.07188482421410658,0.252497232916373
bloqueios_c7_dna_fluxo_v5_2__pre60__score_spread__min,53,73,2.6037735849056602,3.643835616438356,0.0,0.0,-1.0400620315326958,-0.2524504725286186,0.08591695303047606,0.2524504725286186
estados_c7_dna_fluxo_v5_2__pre60__preco__recuo_max,61,86,-4.25,-6.537790697674419,-1.75,-0.875,2.287790697674419,0.2523371963615444,-0.1836017352223305,0.2523371963615444
05_estrutura_eventos_enriquecidos__pre60__ajuste_estrutura_compra__pos_range,51,65,0.478369125427949,0.3820512820512821,0.5,0.5,0.09631784337666693,0.25220057494646303,-0.09202508418211763,0.25220057494646303
06_evolucao_score_eventos__pre60__ajuste_estrutura_compra__pos_range,51,65,0.478369125427949,0.3820512820512821,0.5,0.5,0.09631784337666693,0.25220057494646303,-0.09202508418211763,0.25220057494646303
07_bloqueios_auditoria_completa__pre60__campanha_entradas__max,43,54,0.32558139534883723,0.18518518518518517,0.0,0.0,0.14039621016365206,0.25219319233100457,-0.09152814207384063,0.25219319233100457
13a_features_tempo_real__pre60__pre_15s_spread_minimo__min,86,121,0.8888646522677852,0.8131470727166261,0.9083333333333333,0.8333333333333334,0.0757175795511591,0.25217029953497466,-0.07343852396611619,0.25217029953497466
bloqueios_c7_dna_fluxo_v5_2__pre60__ajuste_estrutura_compra__ret_pct,53,73,32.07547169811321,-2.85388127853881,0.0,0.0,34.92935297665202,0.25206560200581885,-0.11985978467556108,0.25206560200581885
05_estrutura_eventos_enriquecidos__last__compra10,29,34,38.3448275862069,47.05882352941177,34.0,29.0,-8.713995943204871,-0.25192346173524516,0.16417962953571494,0.25192346173524516
06_evolucao_score_eventos__last__compra10,29,34,38.3448275862069,47.05882352941177,34.0,29.0,-8.713995943204871,-0.25192346173524516,0.16417962953571494,0.25192346173524516
07_bloqueios_auditoria_completa__pre60__aceleracao__repique_min,43,54,0.8387874057402734,0.5791294830886363,0.269121485632284,0.029105239843256192,0.2596579226516371,0.2518578052078355,-0.03864847021581618,0.2518578052078355
07_bloqueios_auditoria_completa__pre60__f_aceleracao__repique_min,43,54,0.8387874057402734,0.5791294830886363,0.269121485632284,0.029105239843256192,0.2596579226516371,0.2518578052078355,-0.03864847021581618,0.2518578052078355
bloqueios_c7_dna_fluxo_v5_2__last__aceleracao,23,24,0.26005750705191,-0.07158241793558985,0.4120634809002828,-0.1854893989325596,0.33163992498749983,0.25134545618979814,-0.09207295726095045,0.25134545618979814
07_bloqueios_auditoria_completa__pre60__max_baixa_60s__first,43,54,-493.6046511627907,-674.5370370370371,-425.0,-387.5,180.9323858742464,0.2507356876205456,-0.12736577187315026,0.2507356876205456
estado_mercado_tempo_real__last__delta_acumulado,85,115,-7.870588235294117,333.89565217391305,-464.0,-299.0,-341.76624040920717,-0.25070225886363856,0.13705245288460796,0.25070225886363856
estados_c7_dna_fluxo_v5_2__pre60__spread_pct_60__max,61,86,0.5026836008482068,0.4258605511199969,0.5314685314685315,0.3789495043190909,0.07682304972820997,0.25066478655785973,-0.05692311850909098,0.25066478655785973
07_bloqueios_auditoria_completa__pre60__salvou_loss_60s__changed,43,54,0.3953488372093023,0.2777777777777778,0.0,0.0,0.11757105943152452,0.25005785324364155,-0.1408105396842314,0.25005785324364155
05_estrutura_eventos_enriquecidos__pre60__qtd_hard_gates_ok__first,51,65,4.7254901960784315,4.4,5.0,4.0,0.3254901960784311,0.2499030069307064,-0.013875335172480123,0.2499030069307064
06_evolucao_score_eventos__pre60__qtd_hard_gates_ok__first,51,65,4.7254901960784315,4.4,5.0,4.0,0.3254901960784311,0.2499030069307064,-0.013875335172480123,0.2499030069307064
05_estrutura_eventos_enriquecidos__pre60__favor_120s__ret_pct,40,51,111.92208293507602,-7.048211309205845,-2.465986394557823,-42.857142857142854,118.97029424428186,0.24974399100435765,-0.14236832251830106,0.24974399100435765
07_bloqueios_auditoria_completa__pre60__impediu_gain_60s__true_pct,43,54,62.05980066445182,70.85097001763668,66.66666666666666,100.0,-8.791169353184863,-0.2496659262229836,0.11228121497532498,0.2496659262229836
05_estrutura_eventos_enriquecidos__pre60__saldo10__std,51,65,27.935461034162472,22.311098398012383,24.280671745406124,20.018350956060292,5.624362636150089,0.24925143805754563,-0.10222225069696356,0.24925143805754563
06_evolucao_score_eventos__pre60__saldo10__std,51,65,27.935461034162472,22.311098398012383,24.280671745406124,20.018350956060292,5.624362636150089,0.24925143805754563,-0.10222225069696356,0.24925143805754563
bloqueios_c7_dna_fluxo_v5_2__pre60__continuidade_2s__recuo_max,53,73,-2.8773584905660377,-1.9931506849315068,-1.0,-0.75,-0.8842078056345308,-0.24916746699475611,0.0287724294912477,0.24916746699475611
13a_features_tempo_real__pre60__cobertura_60s__max,86,121,52.325581395348834,53.49586776859504,52.0,54.0,-1.1702863732462063,-0.24912378398637203,0.11516029840961252,0.24912378398637203
07_bloqueios_auditoria_completa__pre60__ajuste_estrutura_venda__dist_media,43,54,-1.0244739756367665,0.20792849126182475,0.0,0.0,-1.2324024668985911,-0.24887148711143733,0.14663918051571573,0.24887148711143733
07_bloqueios_auditoria_completa__pre60__f_velocidade__max,43,54,0.36200774999925867,0.23962466144784236,0.4057069443505308,0.20307635380635006,0.1223830885514163,0.24880635885244196,-0.07504715524875087,0.24880635885244196
07_bloqueios_auditoria_completa__pre60__vel15__max,43,54,0.36200774999925867,0.23962466144784236,0.4057069443505308,0.20307635380635006,0.1223830885514163,0.24880635885244196,-0.07504715524875087,0.24880635885244196
05_estrutura_eventos_enriquecidos__pre60__ajuste_estrutura_venda__pos_range,51,65,0.4098972922502334,0.5094017094017095,0.5,0.5,-0.09950441715147607,-0.24851363301509796,0.1298552281765499,0.24851363301509796
06_evolucao_score_eventos__pre60__ajuste_estrutura_venda__pos_range,51,65,0.4098972922502334,0.5094017094017095,0.5,0.5,-0.09950441715147607,-0.24851363301509796,0.1298552281765499,0.24851363301509796
bloqueios_c7_dna_fluxo_v5_2__pre60__ajuste_estrutura_venda__last,53,73,1.320754716981132,3.232876712328767,-2.0,8.0,-1.9121219953476352,-0.24835550643932455,0.1066801070057781,0.24835550643932455
05_estrutura_eventos_enriquecidos__pre60__venda30__repique_min,51,65,47.84313725490196,31.784615384615385,26.0,14.0,16.058521870286576,0.24833866882582412,-0.09938068331031778,0.24833866882582412
06_evolucao_score_eventos__pre60__venda30__repique_min,51,65,47.84313725490196,31.784615384615385,26.0,14.0,16.058521870286576,0.24833866882582412,-0.09938068331031778,0.24833866882582412
05_estrutura_eventos_enriquecidos__pre60__amplitude_swings__last,51,65,13.647058823529411,12.153846153846153,12.0,12.0,1.493212669683258,0.248268967019819,-0.07657131374836638,0.248268967019819
06_evolucao_score_eventos__pre60__amplitude_swings__last,51,65,13.647058823529411,12.153846153846153,12.0,12.0,1.493212669683258,0.248268967019819,-0.07657131374836638,0.248268967019819
07_bloqueios_auditoria_completa__pre60__ajuste_estrutura_compra__first,43,54,2.744186046511628,0.8148148148148148,8.0,-4.0,1.929371231696813,0.2480294270016671,-0.007660898314327417,0.2480294270016671
estado_mercado_tempo_real__pre60__score_venda__min,86,121,49.30232558139535,48.01652892561984,50.0,50.0,1.2857966557755134,0.24797985275170029,-0.13458365278344958,0.24797985275170029
estado_mercado_tempo_real__window__n,86,121,15.186046511627907,14.413223140495868,15.0,15.0,0.7728233711320396,0.2478618718689125,-0.10544206915242073,0.2478618718689125
05_estrutura_eventos_enriquecidos__pre60__estrutura_candidata__nunique,38,50,1.2105263157894737,1.12,1.0,1.0,0.09052631578947357,0.24750138889984608,-0.12465087079108844,0.24750138889984608
06_evolucao_score_eventos__pre60__estrutura_candidata__nunique,38,50,1.2105263157894737,1.12,1.0,1.0,0.09052631578947357,0.24750138889984608,-0.12465087079108844,0.24750138889984608
bloqueios_c7_dna_fluxo_v5_2__pre60__gate_aceleracao__changed,53,73,0.4339622641509434,0.3150684931506849,0.0,0.0,0.1188937710002585,0.24694812766877638,-0.08443723240101154,0.24694812766877638
bloqueios_c7_dna_fluxo_v5_2__last__qtd_hard_gates_venda_ok,23,24,3.608695652173913,4.041666666666667,4.0,5.0,-0.4329710144927539,-0.24681190325047728,0.059862119306501045,0.24681190325047728
estados_c7_dna_fluxo_v5_2__pre60__gate_saldo30__ever_true,61,86,1.0,0.9651162790697675,1.0,1.0,0.03488372093023251,0.24671653945021763,-0.09347907387891427,0.24671653945021763
05_estrutura_eventos_enriquecidos__pre60__spread_max_30__recuo_max,51,65,-0.3284313725490196,-0.21153846153846154,0.0,0.0,-0.11689291101055807,-0.24640544492213495,0.09778541814687738,0.24640544492213495
06_evolucao_score_eventos__pre60__spread_max_30__recuo_max,51,65,-0.3284313725490196,-0.21153846153846154,0.0,0.0,-0.11689291101055807,-0.24640544492213495,0.09778541814687738,0.24640544492213495
estados_c7_dna_fluxo_v5_2__pre60__hard_gates_compra_ok__last,61,86,0.09836065573770492,0.18604651162790697,0.0,0.0,-0.08768585589020206,-0.24579923860002648,0.13778958529666044,0.24579923860002648
05_estrutura_eventos_enriquecidos__pre60__eficiencia_swings__repique_min,51,65,0.06051326575860662,0.08243514986540003,0.023152709359605894,0.0571145307987414,-0.02192188410679341,-0.24546182138862327,0.0456011241698662,0.24546182138862327
06_evolucao_score_eventos__pre60__eficiencia_swings__repique_min,51,65,0.06051326575860662,0.08243514986540003,0.023152709359605894,0.0571145307987414,-0.02192188410679341,-0.24546182138862327,0.0456011241698662,0.24546182138862327
bloqueios_c7_dna_fluxo_v5_2__pre60__score_spread__mean,53,73,3.0180143755615454,4.0565231572080895,0.0,2.0,-1.0385087816465441,-0.24512116194647215,0.08189468168088851,0.24512116194647215
estados_c7_dna_fluxo_v5_2__pre60__estrutura_candidata__nunique,48,67,1.2083333333333333,1.1194029850746268,1.0,1.0,0.0889303482587065,0.2447516981440445,-0.12091573626955619,0.2447516981440445
07_bloqueios_auditoria_completa__pre60__salvou_loss_30s__true_count,43,54,1.8604651162790697,1.5185185185185186,2.0,1.0,0.34194659776055114,0.2446834132892513,-0.12149929194200788,0.2446834132892513
bloqueios_c7_dna_fluxo_v5_2__pre60__qtd_hard_gates_venda_ok__min,53,73,2.30188679245283,2.6986301369863015,2.0,2.0,-0.3967433445334714,-0.24464500467153616,0.05699209654330536,0.24464500467153616
06_evolucao_score_eventos__pre60__score_variacao_15__delta,51,65,-1.411764705882353,7.8307692307692305,0.0,0.0,-9.242533936651583,-0.24443091676325882,0.10637705804443442,0.24443091676325882
bloqueios_c7_dna_fluxo_v5_2__pre60__gate_rompimento__ever_true,53,73,0.6415094339622641,0.5205479452054794,1.0,1.0,0.1209614887567847,0.2444300183335764,-0.12955410830618352,0.2444300183335764
estados_c7_dna_fluxo_v5_2__pre60__imbalance_atual__recuo_max,61,86,-1.251366120218579,-0.8459302325581395,-1.0,-1.0,-0.4054358876604396,-0.24414598749099936,0.09954078161328232,0.24414598749099936
bloqueios_c7_dna_fluxo_v5_2__last__score_spread,23,24,3.217391304347826,4.25,0.0,3.5,-1.0326086956521738,-0.24411990403888204,0.1486849351944153,0.24411990403888204
estado_mercado_tempo_real__pre60__agressor_venda__max,86,121,0.9651162790697675,1.0578512396694215,1.0,1.0,-0.09273496059965403,-0.2439092308745129,0.1249744798022496,0.2439092308745129
estado_mercado_tempo_real__pre60__agressor_venda__range,86,121,0.9651162790697675,1.0578512396694215,1.0,1.0,-0.09273496059965403,-0.2439092308745129,0.1249744798022496,0.2439092308745129
estado_mercado_tempo_real__pre60__delta_agressor__min,86,121,-0.9651162790697675,-1.0578512396694215,-1.0,-1.0,0.09273496059965403,0.2439092308745129,-0.1249744798022496,0.2439092308745129
13a_features_tempo_real__pre60__cobertura_60s__mean,86,121,50.13348806282812,51.2536602142284,48.58182503770739,50.7,-1.1201721514002756,-0.24390444135062023,0.11271242702557761,0.24390444135062023
05_estrutura_eventos_enriquecidos__last__qtd_hard_gates_venda_ok,29,34,3.0689655172413794,3.4705882352941178,3.0,3.0,-0.4016227180527383,-0.2438776356101041,0.06249482471818077,0.2438776356101041
06_evolucao_score_eventos__last__qtd_hard_gates_venda_ok,29,34,3.0689655172413794,3.4705882352941178,3.0,3.0,-0.4016227180527383,-0.2438776356101041,0.06249482471818077,0.2438776356101041
