regra_bloqueio,componentes,variaveis,validacao_temporal,score_rank,treino_trades_base,treino_trades_bloqueados,treino_losses_evitados,treino_gains_perdidos,treino_resultado_base,treino_resultado_novo,treino_melhoria_resultado,treino_pf_base,treino_pf_novo,treino_melhoria_pf,treino_dd_base,treino_dd_novo,treino_reducao_dd,treino_expectancia_nova,treino_winrate_novo,teste_trades_base,teste_trades_bloqueados,teste_losses_evitados,teste_gains_perdidos,teste_resultado_base,teste_resultado_novo,teste_melhoria_resultado,teste_pf_base,teste_pf_novo,teste_melhoria_pf,teste_dd_base,teste_dd_novo,teste_reducao_dd,teste_expectancia_nova,teste_winrate_novo,estabilidade_resultado,saldo_eventos_teste,tipo_regra,candidata_conservadora
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__repique_min <= 0.045138889,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__repique_min,False,-11680.727272731638,144,108,44,64,-2239.9999999928696,-4479.999999998836,-2240.0000000059663,0.9562500000001393,0.7200000000000728,-0.23625000000006646,18159.999999996944,11439.999999999418,6719.999999997526,-124.44444444441211,44.44444444444444,63,37,12,25,9520.000000003347,2560.0000000013097,-6960.000000002037,1.540909090909281,1.3200000000001637,-0.22090909090911737,5439.999999999418,2959.9999999998545,2479.9999999995634,98.46153846158883,61.53846153846154,-6960.000000002037,-13,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct <= 11.243139,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__ret_pct,False,-11752.727272730881,144,86,41,45,-2239.9999999928696,5360.000000002765,7599.999999995634,0.9562500000001393,1.2913043478262372,0.3350543478260979,18159.999999996944,8159.999999999127,9999.999999997817,92.41379310349595,60.3448275862069,63,36,10,26,9520.000000003347,-239.99999999869033,-9760.000000002037,1.540909090909281,0.9750000000001364,-0.5659090909091447,5439.999999999418,3439.999999999418,2000.0,-8.888888888840382,55.55555555555556,-9760.000000002037,-16,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__std <= 0.17380283,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__std,False,-11952.727272729171,144,58,24,34,-2239.9999999928696,-4639.99999999578,-2400.0000000029104,0.9562500000001393,0.8550000000001319,-0.10125000000000739,18159.999999996944,14399.999999998545,3759.9999999983993,-53.95348837204395,53.48837209302325,63,24,7,17,9520.000000003347,2400.000000002183,-7120.000000001164,1.540909090909281,1.2000000000001818,-0.34090909090909927,5439.999999999418,6079.999999998836,-639.9999999994179,61.53846153851751,61.53846153846154,-7120.000000001164,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range >= 0.56759082,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range,False,-11969.81818182058,144,96,43,53,-2239.9999999928696,-719.9999999975262,1519.9999999953434,0.9562500000001393,0.9571428571430044,0.0008928571428651333,18159.999999996944,5039.999999999418,13119.999999997526,-14.999999999948463,56.25,63,33,11,22,9520.000000003347,560.0000000020373,-8960.00000000131,1.540909090909281,1.063636363636595,-0.477272727272686,5439.999999999418,2959.9999999983993,2480.0000000010186,18.666666666734574,63.33333333333333,-8960.00000000131,-11,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media >= 0.34174874,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__dist_media,False,-12005.818181821503,144,86,42,44,-2239.9999999928696,3520.000000003347,5759.9999999962165,0.9562500000001393,1.2000000000001902,0.24375000000005098,18159.999999996944,6079.999999998108,12079.999999998836,60.6896551724715,62.06896551724138,63,37,11,26,9520.000000003347,560.0000000013097,-8960.000000002037,1.540909090909281,1.0636363636365125,-0.4772727272727686,5439.999999999418,4399.999999999272,1040.0000000001455,21.53846153851191,57.692307692307686,-8960.000000002037,-15,SIMPLES,False
13a_features_tempo_real__last__pre_15s_spread_minimo <= 1,1,13a_features_tempo_real__last__pre_15s_spread_minimo,False,-12014.060606063755,144,54,22,32,-2239.9999999928696,-1919.999999996071,319.9999999967986,0.9562500000001393,0.9428571428572597,-0.013392857142879522,18159.999999996944,12479.999999998108,5679.999999998836,-21.333333333289676,53.333333333333336,63,38,13,25,9520.000000003347,2400.000000001455,-7120.000000001892,1.540909090909281,1.3333333333335355,-0.20757575757574553,5439.999999999418,5119.999999999709,319.99999999970896,96.00000000005821,64.0,-7120.000000001892,-12,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope <= 0.0052011612,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope,False,-12038.909090912268,144,66,29,37,-2239.9999999928696,-2319.999999996071,-80.00000000320142,0.9562500000001393,0.9171428571429975,-0.039107142857141786,18159.999999996944,10399.999999997817,7759.999999999127,-29.74358974353937,55.12820512820513,63,35,11,24,9520.000000003347,2000.0000000014552,-7520.000000001892,1.540909090909281,1.2272727272728927,-0.31363636363638836,5439.999999999418,4319.999999999709,1119.999999999709,71.4285714286234,60.71428571428571,-7520.000000001892,-13,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__repique_min >= 0.65350037,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__repique_min,False,-12164.727272731772,144,96,43,53,-2239.9999999928696,240.0000000023283,2479.999999995198,0.9562500000001393,1.0142857142858528,0.058035714285713524,18159.999999996944,4719.999999998254,13439.99999999869,5.000000000048506,56.25,63,42,13,29,9520.000000003347,1440.0000000008731,-8080.000000002474,1.540909090909281,1.2000000000001212,-0.3409090909091599,5439.999999999418,3200.0,2239.999999999418,68.57142857147015,57.14285714285714,-8080.000000002474,-16,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range >= 0.43803338,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range,False,-12170.441558445424,144,108,47,61,-2239.9999999928696,-1359.9999999983993,879.9999999944703,0.9562500000001393,0.9000000000001177,-0.05625000000002156,18159.999999996944,3759.9999999998545,14399.99999999709,-37.77777777773331,52.77777777777778,63,43,15,28,9520.000000003347,1360.0000000013097,-8160.000000002037,1.540909090909281,1.2428571428573767,-0.2980519480519044,5439.999999999418,2399.9999999992724,3040.0000000001455,68.00000000006548,65.0,-8160.000000002037,-13,SIMPLES,False
13a_features_tempo_real__window__n >= 56,1,13a_features_tempo_real__window__n,False,-12203.012987014761,144,18,6,12,-2239.9999999928696,-3199.9999999941792,-960.0000000013097,0.9562500000001393,0.9310344827587461,-0.02521551724139315,18159.999999996944,19039.999999997235,-880.000000000291,-25.3968253967792,53.96825396825397,63,27,8,19,9520.000000003347,1760.0000000020373,-7760.00000000131,1.540909090909281,1.157142857143039,-0.38376623376624197,5439.999999999418,5439.999999999418,0.0,48.88888888894548,61.111111111111114,-7760.00000000131,-11,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__recuo_max >= 0,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__recuo_max,False,-12327.393939398009,144,102,49,53,-2239.9999999928696,4080.000000002474,6319.999999995343,0.9562500000001393,1.3400000000002061,0.38375000000006687,18159.999999996944,2400.0,15759.999999996944,97.14285714291604,64.28571428571429,63,42,13,29,9520.000000003347,480.00000000101863,-9040.000000002328,1.540909090909281,1.066666666666808,-0.474242424242473,5439.999999999418,4079.9999999995634,1359.9999999998545,22.857142857191363,57.14285714285714,-9040.000000002328,-16,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range <= 0.85812629,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__range,False,-12380.727272731165,144,96,45,51,-2239.9999999928696,3280.000000002474,5519.999999995343,0.9562500000001393,1.2157894736843733,0.259539473684234,18159.999999996944,6639.999999999418,11519.999999997526,68.33333333338487,60.416666666666664,63,43,14,29,9520.000000003347,320.00000000116415,-9200.000000002183,1.540909090909281,1.050000000000182,-0.4909090909090992,5439.999999999418,3279.9999999995634,2159.9999999998545,16.000000000058208,60.0,-9200.000000002183,-15,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range >= 0.67332998,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__range,False,-12389.72727272956,144,86,38,48,-2239.9999999928696,-2559.999999996944,-320.00000000407454,0.9562500000001393,0.8769230769232238,-0.07932692307691547,18159.999999996944,6639.99999999869,11519.999999998254,-44.13793103443007,55.172413793103445,63,22,6,16,9520.000000003347,-79.99999999738066,-9600.000000000728,1.540909090909281,0.9937500000002046,-0.5471590909090764,5439.999999999418,3519.999999999709,1919.999999999709,-1.9512195121312355,60.97560975609756,-9600.000000000728,-10,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__std >= 0.12730613,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__std,False,-12544.727272730524,144,108,46,62,-2239.9999999928696,-3359.9999999983993,-1120.0000000055297,0.9562500000001393,0.7666666666667779,-0.18958333333336141,18159.999999996944,5519.999999999709,12639.999999997235,-93.33333333328886,50.0,63,39,14,25,9520.000000003347,1280.0000000017462,-8240.0000000016,1.540909090909281,1.2000000000002728,-0.3409090909090082,5439.999999999418,2719.9999999989814,2720.0000000004366,53.333333333406095,66.66666666666666,-8240.0000000016,-11,SIMPLES,False
13a_features_tempo_real__pre60__pre_15s_spread_medio__std >= 0.05781983,1,13a_features_tempo_real__pre60__pre_15s_spread_medio__std,False,-12544.727272730524,144,108,46,62,-2239.9999999928696,-3359.9999999983993,-1120.0000000055297,0.9562500000001393,0.7666666666667779,-0.18958333333336141,18159.999999996944,5519.999999999709,12639.999999997235,-93.33333333328886,50.0,63,39,14,25,9520.000000003347,1280.0000000017462,-8240.0000000016,1.540909090909281,1.2000000000002728,-0.3409090909090082,5439.999999999418,2719.9999999989814,2720.0000000004366,53.333333333406095,66.66666666666666,-8240.0000000016,-11,SIMPLES,False
13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__repique_min <= 0.15893319,1,13a_features_tempo_real__pre60__adv_z_pre_15s_spread_medio__repique_min,False,-12610.72727273031,144,48,24,24,-2239.9999999928696,4480.000000004657,6719.999999997526,0.9562500000001393,1.1400000000001456,0.1837500000000063,18159.999999996944,13679.999999998836,4479.999999998108,46.66666666671517,58.333333333333336,63,29,6,23,9520.000000003347,-799.9999999985448,-10320.000000001892,1.540909090909281,0.9375000000001137,-0.6034090909091674,5439.999999999418,4559.9999999998545,879.9999999995634,-23.52941176466308,52.94117647058824,-10320.000000001892,-17,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__std <= 0.19114815,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__std,False,-12640.419580421867,144,72,33,39,-2239.9999999928696,1360.0000000034925,3599.999999996362,0.9562500000001393,1.0548387096775602,0.09858870967742095,18159.999999996944,10319.999999998981,7839.999999997963,18.888888888937394,56.94444444444444,63,30,9,21,9520.000000003347,160.00000000203727,-9360.00000000131,1.540909090909281,1.0153846153848112,-0.5255244755244699,5439.999999999418,5279.999999998836,160.00000000058208,4.848484848546584,60.60606060606061,-9360.00000000131,-12,SIMPLES,False
13a_features_tempo_real__last__cobertura_60s >= 55,1,13a_features_tempo_real__last__cobertura_60s,False,-12707.012987014812,144,20,6,14,-2239.9999999928696,-4639.999999994325,-2400.000000001455,0.9562500000001393,0.9000000000001223,-0.05625000000001701,18159.999999996944,19039.999999997235,-880.000000000291,-37.41935483866391,53.2258064516129,63,27,8,19,9520.000000003347,1760.0000000020373,-7760.00000000131,1.540909090909281,1.157142857143039,-0.38376623376624197,5439.999999999418,5439.999999999418,0.0,48.88888888894548,61.111111111111114,-7760.00000000131,-11,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__delta <= 0.25136817,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__delta,False,-12828.727272729835,144,58,25,33,-2239.9999999928696,-2639.99999999578,-400.0000000029104,0.9562500000001393,0.9153846153847507,-0.04086538461538858,18159.999999996944,16319.999999998254,1839.9999999986903,-30.697674418555582,54.65116279069767,63,26,7,19,9520.000000003347,960.0000000020373,-8560.00000000131,1.540909090909281,1.0800000000001697,-0.46090909090911136,5439.999999999418,5359.9999999998545,79.99999999956344,25.945945946001007,59.45945945945946,-8560.00000000131,-12,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__ret_pct <= 23.201447,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__ret_pct,False,-12828.727272729835,144,58,25,33,-2239.9999999928696,-2639.99999999578,-400.0000000029104,0.9562500000001393,0.9153846153847507,-0.04086538461538858,18159.999999996944,16079.999999998108,2079.999999998836,-30.697674418555582,54.65116279069767,63,26,7,19,9520.000000003347,960.0000000020373,-8560.00000000131,1.540909090909281,1.0800000000001697,-0.46090909090911136,5439.999999999418,5359.9999999998545,79.99999999956344,25.945945946001007,59.45945945945946,-8560.00000000131,-12,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__std <= 0.094831223,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__std,False,-12966.265734268547,144,48,26,22,-2239.9999999928696,4640.000000005239,6879.999999998108,0.9562500000001393,1.1526315789475408,0.1963815789474015,18159.999999996944,12879.999999998108,5279.999999998836,48.333333333387905,60.416666666666664,63,34,9,25,9520.000000003347,-799.9999999985448,-10320.000000001892,1.540909090909281,0.923076923077063,-0.6178321678322181,5439.999999999418,4559.9999999998545,879.9999999995634,-27.586206896501544,55.172413793103445,-10320.000000001892,-16,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope <= 0.0081862597,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__slope,False,-13338.727272731157,144,79,33,46,-2239.9999999928696,-3199.9999999970896,-960.00000000422,0.9562500000001393,0.8709677419356012,-0.08528225806453804,18159.999999996944,8959.9999999984,9199.999999998545,-49.230769230724455,52.307692307692314,63,42,14,28,9520.000000003347,1520.0000000011642,-8000.000000002183,1.540909090909281,1.237500000000182,-0.3034090909090992,5439.999999999418,3759.9999999998545,1679.9999999995634,72.38095238100782,61.904761904761905,-8000.000000002183,-14,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__delta <= 0,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__delta,False,-13503.393939398127,144,110,45,65,-2239.9999999928696,-4879.999999998836,-2640.0000000059663,0.9562500000001393,0.6789473684211292,-0.27730263157901003,18159.999999996944,10639.999999999418,7519.999999997526,-143.52941176467164,44.11764705882353,63,39,13,26,9520.000000003347,1200.0000000014552,-8320.000000001892,1.540909090909281,1.1666666666668688,-0.3742424242424123,5439.999999999418,2959.9999999998545,2479.9999999995634,50.00000000006063,62.5,-8320.000000001892,-13,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__recuo_max >= -0.15104167,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__recuo_max,False,-13884.491978611777,144,36,18,18,-2239.9999999928696,160.00000000567525,2399.999999998545,0.9562500000001393,1.0043478260871108,0.04809782608697155,18159.999999996944,15919.999999997526,2239.999999999418,1.48148148153403,57.407407407407405,63,25,5,20,9520.000000003347,-879.9999999981083,-10400.000000001455,1.540909090909281,0.9352941176471979,-0.6056149732620831,5439.999999999418,5119.999999999709,319.99999999970896,-23.157894736792322,55.26315789473685,-10400.000000001455,-15,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max <= 0.32666667,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__max,False,-14177.090909094626,144,58,29,29,-2239.9999999928696,2480.0000000046566,4719.999999997526,0.9562500000001393,1.0885714285715948,0.13232142857145557,18159.999999996944,11199.999999998545,6959.999999998399,28.83720930237973,59.30232558139535,63,41,11,30,9520.000000003347,-399.9999999992724,-9920.00000000262,1.540909090909281,0.9545454545455372,-0.5863636363637439,5439.999999999418,4319.999999999709,1119.999999999709,-18.181818181785108,50.0,-9920.00000000262,-19,SIMPLES,False
13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range <= 0.32666667,1,13a_features_tempo_real__pre60__adv_delta_spread_minimo_15s_30s__range,False,-14177.090909094626,144,58,29,29,-2239.9999999928696,2480.0000000046566,4719.999999997526,0.9562500000001393,1.0885714285715948,0.13232142857145557,18159.999999996944,11199.999999998545,6959.999999998399,28.83720930237973,59.30232558139535,63,41,11,30,9520.000000003347,-399.9999999992724,-9920.00000000262,1.540909090909281,0.9545454545455372,-0.5863636363637439,5439.999999999418,4319.999999999709,1119.999999999709,-18.181818181785108,50.0,-9920.00000000262,-19,SIMPLES,False
13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__pos_range >= 0.99160245,1,13a_features_tempo_real__pre60__adv_ratio_volatilidade_close_pontos_15s_60s__pos_range,False,-14180.727272731165,144,96,43,53,-2239.9999999928696,-719.9999999975262,1519.9999999953434,0.9562500000001393,0.9571428571430044,0.0008928571428651333,18159.999999996944,5439.999999997963,12719.999999998981,-14.999999999948463,56.25,63,43,14,29,9520.000000003347,320.00000000116415,-9200.000000002183,1.540909090909281,1.050000000000182,-0.4909090909090992,5439.999999999418,4079.9999999995634,1359.9999999998545,16.000000000058208,60.0,-9200.000000002183,-15,SIMPLES,False
