_source_category;_source_file;_source_sheet;_source_row;id;data_hora;data_qt;lado;preco_entrada;gain;stop;stop_protegido;protecionado;tp_mt5;sl_mt5;protecao_pontos;regra;status;mfe_mt5;mae_mt5;tempo_mfe_s;tempo_mae_s;tempo_resultado_s;preco_resultado;resultado_mt5;score_entrada;score_base_dna;ajuste_estrutura;score_oposto;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;diferenca_score;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;score_spread;dna_spread;estrutura;estrutura_bruta;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;motivo_estrutura;motivo_estrutura_bruta;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;eficiencia_swings;amplitude_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;tipo_entrada_campanha;campanha_entradas_antes;delta30;delta10;saldo30;saldo10;vel15;vel5;aceleracao;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;motivos;bloqueios_no_momento;score_minimo_config;diferenca_minima_config;modo_sombra;datetime
trades;trades_c7_dna_fluxo_v5_2.csv;;176;20260721024851925865;2026-07-21 02:48:51;2026-07-21 02:48:39.401;COMPRA;29090.25;29106.25;29061.25;29090.25;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1750;-400;684.4;60.3;684.4;29107.75;1600;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;29079.5;2026-07-21 02:48:13.101000;"ALTA mantida; estrutura bruta alinhada";topo 29081.75>29081.25 e fundo 29079.50>29079.25;12;29081.75;29081.25;29079.5;29079.25;0.088889;10.25;ALTA confirmada em 2026-07-21 02:48:22.804000;FUNDO;29079.5;2026-07-21 02:48:22.804;NOVA_CAMPANHA;False;23;28;24;29;0.70858;0.75;0.063501;0.25;-10.75;1.25;39.5946;spread FORTE +10 | delta30 favorável 23.0 | delta10 crescente 28.0 | saldo agressor30 24.0 | saldo10 favorável 29.0 | razão fluxo 1.77 | vel15 0.7086 | vel5 acelerando 0.7500 | aceleração 0.0635 | desloc15 8.25 | ticks/s 39.59 | rompimento 0.25 | continuidade 1.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 02:48:39.401
trades;trades_c7_dna_fluxo_v5_2.csv;;177;20260721030356440314;2026-07-21 03:03:56;2026-07-21 03:03:44.802;COMPRA;29117.75;29133.75;29088.75;29117.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1925;-925;594.9;267.4;594.9;29137.0;1600;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;29112.25;2026-07-21 03:00:28.428000;"ALTA mantida; estrutura bruta alinhada";topo 29115.25>29115.00 e fundo 29112.25>29111.75;12;29115.25;29115.0;29112.25;29111.75;0.032258;8.0;ALTA confirmada em 2026-07-21 03:03:41.979000;FUNDO;29112.25;2026-07-21 03:03:41.979;NOVA_CAMPANHA;False;25;12;24;13;0.336678;0.863771;0.786051;2.5;-6.0;2.5;42.2867;spread FORTE +10 | delta30 favorável 25.0 | delta10 crescente 12.0 | saldo agressor30 24.0 | saldo10 favorável 13.0 | razão fluxo 1.51 | vel15 0.3367 | vel5 acelerando 0.8638 | aceleração 0.7861 | desloc15 5.00 | ticks/s 42.29 | rompimento 2.50 | continuidade 2.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 03:03:44.802
trades;trades_c7_dna_fluxo_v5_2.csv;;178;20260721032941845805;2026-07-21 03:29:41;2026-07-21 03:29:28.597;VENDA;29112.75;29096.75;29141.75;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;150;-3500;13.0;379.8;379.8;29147.75;-2900;94;100;-6.0;26;14;100;12.0;-6.0;68;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;ALTA;;0.0;29117.75;2026-07-21 03:28:15.793000;"ALTA mantida; estrutura bruta alinhada";topo 29123.50>29121.25 e fundo 29117.75>29117.50;12;29123.5;29121.25;29117.75;29117.5;0.07619;12.75;ALTA confirmada em 2026-07-21 03:29:16.589000;TOPO;29123.5;2026-07-21 03:29:16.589;NOVA_CAMPANHA;False;-22;-20;-21;-21;-0.895087;-1.799856;-1.618269;-10.75;3.25;-2.25;43.6303;spread FORTE +10 | delta30 favorável 22.0 | delta10 crescente 20.0 | saldo agressor30 21.0 | saldo10 favorável 21.0 | razão fluxo 1.95 | vel15 0.8951 | vel5 acelerando 1.7999 | aceleração 1.6183 | desloc15 10.75 | ticks/s 43.63 | rompimento 3.25 | continuidade 2.25 | estrutura confirmada contrária -6;;72;12;True;2026-07-21 03:29:28.597
trades;trades_c7_dna_fluxo_v5_2.csv;;179;20260721034140798009;2026-07-21 03:41:40;2026-07-21 03:41:29.055;COMPRA;29151.5;29167.5;29122.5;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;TIMEOUT;550;-2025;1347.94;446.87;1812.43;29139.25;-1225;100;100;8.0;12;100;14;8.0;-2.0;88;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;BAIXA;BAIXA;1.0;29143.25;2026-07-21 03:30:18.194000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=False";topo 29142.00<29143.50 e fundo 29139.00<29139.25;12;29142.0;29143.5;29139.0;29139.25;0.2;10.25;BAIXA confirmada em 2026-07-21 03:41:16.566000;FUNDO;29139.0;2026-07-21 03:41:16.566;NOVA_CAMPANHA;False;56;54;55;53;0.837353;1.671123;0.773362;3.5;-12.5;3.0;43.9443;spread FORTE +10 | delta30 favorável 56.0 | delta10 crescente 54.0 | saldo agressor30 55.0 | saldo10 favorável 53.0 | razão fluxo 3.29 | vel15 0.8374 | vel5 acelerando 1.6711 | aceleração 0.7734 | desloc15 12.50 | ticks/s 43.94 | rompimento 3.50 | continuidade 3.00 | estrutura confirmada alinhada +8;;72;12;True;2026-07-21 03:41:29.055
trades;trades_c7_dna_fluxo_v5_2.csv;;180;20260721041955028813;2026-07-21 04:19:55;2026-07-21 04:19:38.488;COMPRA;29125.75;29141.75;29096.75;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;0;-3075;0.0;408.8;408.8;29095.0;-2900;98;100;-2.0;22;100;14;-2.0;8.0;76;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;ALTA;ALTA;1.0;29121.25;2026-07-21 04:19:04.724000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 29123.25>29121.25 e fundo 29121.00>29116.00;12;29123.25;29121.25;29121.0;29116.0;0.006289;10.5;ALTA confirmada em 2026-07-21 04:19:29.280000;FUNDO;29121.0;2026-07-21 04:19:29.280;NOVA_CAMPANHA;False;20;4;19;3;0.258192;6.302521;6.724195;2.5;-6.0;0.75;51.92;spread FORTE +10 | delta30 favorável 20.0 | saldo agressor30 19.0 | saldo10 favorável 3.0 | razão fluxo 2.27 | vel15 0.2582 | vel5 acelerando 6.3025 | aceleração 6.7242 | desloc15 2.75 | ticks/s 51.92 | rompimento 2.50 | continuidade 0.75 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True;2026-07-21 04:19:38.488
trades;trades_c7_dna_fluxo_v5_2.csv;;181;20260721043157284663;2026-07-21 04:31:57;2026-07-21 04:31:45.305;COMPRA;29097.5;29113.5;29068.5;29097.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;2075;0;122.22;0.0;122.22;29118.25;1600;100;96;12.0;13;96;19;12.0;-6.0;87;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;29094.0;2026-07-21 04:31:45.305000;mudança BAIXA->ALTA: 2 swings opostos e rompimento do nível 29090.0;topo 29097.00>29092.75 e fundo 29094.00>29089.75;12;29097.0;29092.75;29094.0;29089.75;0.0;9.0;ALTA confirmada em 2026-07-21 04:31:38.422000;FUNDO;29094.0;2026-07-21 04:31:38.422;NOVA_CAMPANHA;False;28;-1;29;-2;0.102082;0.411862;0.831481;0.5;-4.75;0.5;17.1499;spread FORTE +10 | delta30 favorável 28.0 | saldo agressor30 29.0 | razão fluxo 3.07 | vel15 0.1021 | vel5 acelerando 0.4119 | aceleração 0.8315 | desloc15 1.25 | ticks/s 17.15 | rompimento 0.50 | continuidade 0.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 04:31:45.305
trades;trades_c7_dna_fluxo_v5_2.csv;;182;20260721044142772221;2026-07-21 04:41:42;2026-07-21 04:41:30.541;COMPRA;29119.25;29135.25;29090.25;29119.25;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1700;-2700;1649.14;574.4;1649.14;29136.25;1600;94;100;-6.0;25;100;13;-6.0;12.0;69;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;9;FORTE;BAIXA;BAIXA;;0.0;29115.25;2026-07-21 04:38:15.081000;"BAIXA mantida; estrutura bruta alinhada";topo 29115.25<29118.00 e fundo 29112.00<29115.25;12;29115.25;29118.0;29112.0;29115.25;0.027322;11.25;BAIXA confirmada em 2026-07-21 04:41:08.885000;TOPO;29115.25;2026-07-21 04:41:08.885;NOVA_CAMPANHA;False;32;5;33;6;0.244508;2.717391;2.340658;0.5;-5.75;0.5;31.6732;spread FORTE +9 | delta30 favorável 32.0 | saldo agressor30 33.0 | saldo10 favorável 6.0 | razão fluxo 5.71 | vel15 0.2445 | vel5 acelerando 2.7174 | aceleração 2.3407 | desloc15 3.25 | ticks/s 31.67 | rompimento 0.50 | continuidade 0.50 | estrutura confirmada contrária -6;;72;12;True;2026-07-21 04:41:30.541
trades;trades_c7_dna_fluxo_v5_2.csv;;183;20260721051127015989;2026-07-21 05:11:27;2026-07-21 05:11:09.178;VENDA;29130.25;29114.25;29159.25;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;575;-2900;41.1;821.2;821.2;29159.25;-2900;100;100;8.0;5;7;100;-2.0;8.0;95;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;3;FRACO;BAIXA;ALTA;ALTA;1.0;29134.0;2026-07-21 05:10:13.679000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=False";topo 29135.75>29135.25 e fundo 29133.00>29129.75;12;29135.75;29135.25;29133.0;29129.75;0.10828;10.25;ALTA confirmada em 2026-07-21 05:11:06.196000;TOPO;29135.75;2026-07-21 05:11:06.196;NOVA_CAMPANHA;False;-25;-20;-26;-19;-0.163126;-0.954413;-1.271582;-5.5;0.5;-3.5;40.7453;spread FRACO +3 | delta30 favorável 25.0 | delta10 crescente 20.0 | saldo agressor30 26.0 | saldo10 favorável 19.0 | razão fluxo 3.00 | vel15 0.1631 | vel5 acelerando 0.9544 | aceleração 1.2716 | desloc15 2.25 | ticks/s 40.75 | rompimento 0.50 | continuidade 3.50 | estrutura confirmada alinhada +8;;72;12;True;2026-07-21 05:11:09.178
trades;trades_c7_dna_fluxo_v5_2.csv;;184;20260721052527242450;2026-07-21 05:25:27;2026-07-21 05:25:15.382;COMPRA;29167.5;29183.5;29138.5;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;TIMEOUT;725;-1725;941.39;1357.96;1800.25;29160.75;-675;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;29160.5;2026-07-21 05:21:33.577000;"ALTA mantida; estrutura bruta alinhada";topo 29163.25>29157.50 e fundo 29160.50>29151.75;12;29163.25;29157.5;29160.5;29151.75;0.077778;12.25;ALTA confirmada em 2026-07-21 05:24:57.677000;FUNDO;29160.5;2026-07-21 05:24:57.677;NOVA_CAMPANHA;False;31;28;30;27;0.513852;1.114263;0.894347;2.5;-8.75;3.0;55.3172;spread FORTE +10 | delta30 favorável 31.0 | delta10 crescente 28.0 | saldo agressor30 30.0 | saldo10 favorável 27.0 | razão fluxo 1.38 | vel15 0.5139 | vel5 acelerando 1.1143 | aceleração 0.8943 | desloc15 5.75 | ticks/s 55.32 | rompimento 2.50 | continuidade 3.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 05:25:15.382
trades;trades_c7_dna_fluxo_v5_2.csv;;185;20260721055854938868;2026-07-21 05:58:54;2026-07-21 05:58:42.607;VENDA;29168.5;29152.5;29197.5;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;TIMEOUT;600;-2600;84.88;1249.86;1811.63;29169.0;-50;94;100;-6.0;26;14;100;12.0;-6.0;68;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;ALTA;;0.0;29170.25;2026-07-21 05:50:33.147000;"ALTA mantida; estrutura bruta alinhada";topo 29175.00>29167.00 e fundo 29170.25>29156.25;12;29175.0;29167.0;29170.25;29156.25;0.210762;18.75;ALTA confirmada em 2026-07-21 05:58:23.004000;FUNDO;29170.25;2026-07-21 05:58:23.004;NOVA_CAMPANHA;False;-25;-10;-26;-9;-0.321573;-0.625913;-0.511286;-6.0;1.75;-2.5;15.3436;spread FORTE +10 | delta30 favorável 25.0 | delta10 crescente 10.0 | saldo agressor30 26.0 | saldo10 favorável 9.0 | razão fluxo 3.36 | vel15 0.3216 | vel5 acelerando 0.6259 | aceleração 0.5113 | desloc15 3.50 | ticks/s 15.34 | rompimento 1.75 | continuidade 2.50 | estrutura confirmada contrária -6;;72;12;True;2026-07-21 05:58:42.607
trades;trades_c7_dna_fluxo_v5_2.csv;;186;20260721063045647107;2026-07-21 06:30:45;2026-07-21 06:30:33.341;VENDA;29159.0;29143.0;29188.0;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;TIMEOUT;700;-2400;514.32;1137.44;1808.22;29160.75;-175;100;100;8.0;8;14;100;-6.0;8.0;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;TRANSICAO;;0.0;29166.75;2026-07-21 06:26:40.218000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 29166.75->29169.25; 29167.75->29163.50";12;29169.25;29166.75;29163.5;29167.75;0.095541;10.5;TRANSICAO confirmada em 2026-07-21 06:30:18.141000;TOPO;29169.25;2026-07-21 06:30:18.141;NOVA_CAMPANHA;False;-40;-32;-39;-33;-0.694851;-1.181335;-0.827185;-10.25;3.0;-3.0;41.0328;spread FORTE +10 | delta30 favorável 40.0 | delta10 crescente 32.0 | saldo agressor30 39.0 | saldo10 favorável 33.0 | razão fluxo 3.60 | vel15 0.6949 | vel5 acelerando 1.1813 | aceleração 0.8272 | desloc15 9.50 | ticks/s 41.03 | rompimento 3.00 | continuidade 3.00 | estrutura confirmada alinhada +8;;72;12;True;2026-07-21 06:30:33.341
trades;trades_c7_dna_fluxo_v5_2.csv;;187;20260721071042054936;2026-07-21 07:10:42;2026-07-21 07:10:30.314;COMPRA;29169.0;29185.0;29140.0;29169.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1875;0;48.83;0.0;48.83;29187.75;1600;100;100;12.0;3;100;9;12.0;-6.0;97;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;5;MODERADO;ALTA;ALTA;;0.0;29170.75;2026-07-21 07:09:34.845000;"ALTA mantida; estrutura bruta alinhada";topo 29173.50>29172.75 e fundo 29170.75>29168.75;12;29173.5;29172.75;29170.75;29168.75;0.380645;15.5;ALTA confirmada em 2026-07-21 07:10:29.958000;TOPO;29173.5;2026-07-21 07:10:29.958;NOVA_CAMPANHA;False;36;40;35;41;2.125775;2.401922;2.401922;9.75;-12.75;10.25;88.7511;spread MODERADO +5 | delta30 favorável 36.0 | delta10 crescente 40.0 | saldo agressor30 35.0 | saldo10 favorável 41.0 | razão fluxo 1.56 | vel15 2.1258 | vel5 acelerando 2.4019 | aceleração 2.4019 | desloc15 12.00 | ticks/s 88.75 | rompimento 9.75 | continuidade 10.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 07:10:30.314
trades;trades_c7_dna_fluxo_v5_2.csv;;188;20260721073649312099;2026-07-21 07:36:49;2026-07-21 07:36:37.054;COMPRA;29194.5;29210.5;29165.5;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;375;-3350;12.7;586.4;586.4;29161.0;-2900;100;100;8.0;9;100;11;8.0;-2.0;91;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;7;FORTE;ALTA;BAIXA;BAIXA;1.0;29182.5;2026-07-21 07:32:07.055000;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=False";topo 29196.50<29197.25 e fundo 29192.50<29194.25;12;29196.5;29197.25;29192.5;29194.25;0.059524;16.25;BAIXA confirmada em 2026-07-21 07:36:36.610000;FUNDO;29192.5;2026-07-21 07:36:36.610;NOVA_CAMPANHA;False;82;78;83;79;1.03484;1.939703;1.456144;2.75;-12.0;5.5;86.9265;spread FORTE +7 | delta30 favorável 82.0 | delta10 crescente 78.0 | saldo agressor30 83.0 | saldo10 favorável 79.0 | razão fluxo 2.46 | vel15 1.0348 | vel5 acelerando 1.9397 | aceleração 1.4561 | desloc15 12.00 | ticks/s 86.93 | rompimento 2.75 | continuidade 5.50 | estrutura confirmada alinhada +8;;72;12;True;2026-07-21 07:36:37.054
trades;trades_c7_dna_fluxo_v5_2.csv;;189;20260721074750356327;2026-07-21 07:47:50;2026-07-21 07:47:37.654;COMPRA;29168.5;29184.5;29139.5;29168.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;PROTEGIDO;1275;-125;138.9;1.2;214.1;29167.75;0;100;100;12.0;7;100;13;12.0;-6.0;93;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;9;FORTE;ALTA;ALTA;;0.0;29173.25;2026-07-21 07:43:08.452000;"ALTA mantida; estrutura bruta alinhada";topo 29167.75>29167.50 e fundo 29165.25>29162.25;12;29167.75;29167.5;29165.25;29162.25;0.084967;12.25;ALTA confirmada em 2026-07-21 07:47:32.652000;FUNDO;29165.25;2026-07-21 07:47:32.652;NOVA_CAMPANHA;False;34;2;35;1;0.156228;0.275558;0.381941;0.75;-4.5;0.75;23.8161;spread FORTE +9 | delta30 favorável 34.0 | saldo agressor30 35.0 | saldo10 favorável 1.0 | razão fluxo 3.69 | vel15 0.1562 | vel5 acelerando 0.2756 | aceleração 0.3819 | desloc15 2.25 | ticks/s 23.82 | rompimento 0.75 | continuidade 0.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 07:47:37.654
trades;trades_c7_dna_fluxo_v5_2.csv;;190;20260721075541287342;2026-07-21 07:55:41;2026-07-21 07:55:28.851;COMPRA;29169.25;29185.25;29140.25;;False;1600;2900;1120;C7_DNA_FLUXO_V5_1;LOSS;625;-2925;293.9;650.9;650.9;29140.0;-2900;90;100;-10.0;13;100;9;-10.0;4.0;77;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;5;MODERADO;BAIXA;RANGE;ALTA;1.0;29171.25;2026-07-21 07:54:15.951000;BAIXA mantida durante RANGE;"swings sem progresso; amplitude 4.00; eficiencia 0.061";12;29168.75;29168.75;29166.5;29166.25;0.06087;4.0;RANGE confirmada em 2026-07-21 07:55:26.951000;FUNDO;29166.5;2026-07-21 07:55:26.951;NOVA_CAMPANHA;False;46;25;46;24;0.110742;1.394523;1.478628;0.5;-4.5;2.75;12.9199;spread MODERADO +5 | delta30 favorável 46.0 | delta10 crescente 25.0 | saldo agressor30 46.0 | saldo10 favorável 24.0 | razão fluxo 2.44 | vel15 0.1107 | vel5 acelerando 1.3945 | aceleração 1.4786 | desloc15 1.50 | ticks/s 12.92 | rompimento 0.50 | continuidade 2.75 | estrutura confirmada contrária -6 | range local -4;;72;12;True;2026-07-21 07:55:28.851
trades;trades_c7_dna_fluxo_v5_2.csv;;191;20260721081227332641;2026-07-21 08:12:27;2026-07-21 08:12:14.148;COMPRA;29142.75;29158.75;29113.75;29142.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1700;0;83.1;0.0;83.1;29159.75;1600;100;100;12.0;8;100;14;12.0;-6.0;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0.0;29138.25;2026-07-21 08:09:23.849000;"ALTA mantida; estrutura bruta alinhada";topo 29140.75>29140.25 e fundo 29138.25>29133.25;12;29140.75;29140.25;29138.25;29133.25;0.062937;7.5;ALTA confirmada em 2026-07-21 08:12:06.679000;TOPO;29140.75;2026-07-21 08:12:06.679;NOVA_CAMPANHA;False;48;43;48;44;0.368623;0.747642;0.461492;0.25;-7.25;0.75;48.5845;spread FORTE +10 | delta30 favorável 48.0 | delta10 crescente 43.0 | saldo agressor30 48.0 | saldo10 favorável 44.0 | razão fluxo 3.53 | vel15 0.3686 | vel5 acelerando 0.7476 | aceleração 0.4615 | desloc15 5.00 | ticks/s 48.58 | rompimento 0.25 | continuidade 0.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 08:12:14.148
trades;trades_c7_dna_fluxo_v5_2.csv;;192;20260721081954541442;2026-07-21 08:19:54;2026-07-21 08:19:42.046;VENDA;29133.5;29117.5;29162.5;29133.5;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;PROTEGIDO;1200;-25;75.8;25.5;202.7;29133.5;0;100;100;12.0;5;11;100;-6.0;12.0;95;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;7;FORTE;BAIXA;BAIXA;;0.0;29137.5;2026-07-21 08:16:41.348000;"BAIXA mantida; estrutura bruta alinhada";topo 29137.50<29142.75 e fundo 29135.00<29139.50;12;29137.5;29142.75;29135.0;29139.5;0.274419;17.25;BAIXA confirmada em 2026-07-21 08:19:39.910000;TOPO;29137.5;2026-07-21 08:19:39.910;NOVA_CAMPANHA;False;-81;-53;-80;-54;-0.672878;-1.604146;-1.231449;-10.75;1.5;-2.25;50.3106;spread FORTE +7 | delta30 favorável 81.0 | delta10 crescente 53.0 | saldo agressor30 80.0 | saldo10 favorável 54.0 | razão fluxo 2.21 | vel15 0.6729 | vel5 acelerando 1.6041 | aceleração 1.2314 | desloc15 9.75 | ticks/s 50.31 | rompimento 1.50 | continuidade 2.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 08:19:42.046
trades;trades_c7_dna_fluxo_v5_2.csv;;193;20260721084010661668;2026-07-21 08:40:10;2026-07-21 08:39:58.242;VENDA;29158.0;29142.0;29187.0;29158.0;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;PROTEGIDO;1200;-2225;1136.6;597.2;1210.86;29169.5;0;100;100;12.0;8;14;100;-6.0;12.0;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0.0;29164.25;2026-07-21 08:39:58.242000;mudança ALTA->BAIXA: 2 swings opostos e rompimento do nível 29165.5;topo 29164.25<29170.50 e fundo 29159.25<29160.25;12;29164.25;29170.5;29159.25;29160.25;0.113636;14.0;BAIXA confirmada em 2026-07-21 08:39:47.443000;FUNDO;29159.25;2026-07-21 08:39:47.443;NOVA_CAMPANHA;False;-177;-20;-176;-21;-0.183346;-0.637918;-0.609828;-12.5;1.25;-0.75;40.0693;spread FORTE +10 | delta30 favorável 177.0 | delta10 crescente 20.0 | saldo agressor30 176.0 | saldo10 favorável 21.0 | razão fluxo 3.93 | vel15 0.1833 | vel5 acelerando 0.6379 | aceleração 0.6098 | desloc15 2.75 | ticks/s 40.07 | rompimento 1.25 | continuidade 0.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-21 08:39:58.242
trades;trades_c7_dna_fluxo_v5_2.csv;;194;20260721090057948480;2026-07-21 09:00:57;2026-07-21 09:00:44.740;VENDA;29167.75;29151.75;29196.75;29167.75;True;1600;2900;1120;C7_DNA_FLUXO_V5_1;GAIN;1700;0;50.32;0.0;50.32;29150.75;1600;94;100;-6.0;22;14;100;8.0;-6.0;72;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;TRANSICAO;BAIXA;1.0;29169.75;2026-07-21 09:00:20.638000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 29170.25->29171.75; 29169.25->29168.00";12;29171.75;29170.25;29168.0;29169.25;0.114754;8.25;TRANSICAO confirmada em 2026-07-21 09:00:41.904000;FUNDO;29168.0;2026-07-21 09:00:41.904;NOVA_CAMPANHA;False;-51;-24;-50;-23;-0.067847;-0.672797;-0.907043;-5.0;0.25;-1.0;56.1096;spread FORTE +10 | delta30 favorável 51.0 | delta10 crescente 24.0 | saldo agressor30 50.0 | saldo10 favorável 23.0 | razão fluxo 1.94 | vel15 0.0678 | vel5 acelerando 0.6728 | aceleração 0.9070 | desloc15 1.00 | ticks/s 56.11 | rompimento 0.25 | continuidade 1.00 | estrutura confirmada contrária -6;;72;12;True;2026-07-21 09:00:44.740
