trade_uid,motor_id,lado_norm,rotulo,qtd_eventos
motor_operacional_c7_v3_1::20260722113215.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260722113626.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260722115501.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260722115613.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260722115814.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,4
motor_operacional_c7_v3_1::20260722120139.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260722121000.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260722122455.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260722124804.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,6
motor_operacional_c7_v3_1::20260722132634.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260722134512.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260722143551.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260722144734.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260722145751.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260722150238.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260722150911.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,5
motor_operacional_c7_v3_1::20260722151509.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260722152107.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260722152630.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260722152911.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260722153117.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260722153922.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260722154821.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260722155328.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260722155726.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,10
motor_operacional_c7_v3_1::20260722160547.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,10
motor_operacional_c7_v3_1::20260722164749.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260722170004.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260722170204.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260722171626.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260722172156.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2
motor_operacional_c7_v3_1::20260722172943.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,10
motor_operacional_c7_v3_1::20260722191408.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260722192125.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260722193722.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260722195023.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260722195744.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,5
motor_operacional_c7_v3_1::20260722201048.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260722204337.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260722205814.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,3
motor_operacional_c7_v3_1::20260722210259.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260722210540.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260722211421.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,5
motor_operacional_c7_v3_1::20260722212252.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260722212752.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2
motor_operacional_c7_v3_1::20260722213610.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260722215157.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2
motor_operacional_c7_v3_1::20260722215324.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,3
motor_operacional_c7_v3_1::20260722215846.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260722222749.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260722223104.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260722223810.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260722224148.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260722224537.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260722225802.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260722230401.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260722232640.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260722233611.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260722234901.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260722235357.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260723001130.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260723001657.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723002150.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260723002542.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723005340.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260723005909.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260723010022.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260723010841.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260723011711.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723013346.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260723014912.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260723020312.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723022054.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260723022522.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260723022813.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260723024426.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260723024830.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,4
motor_operacional_c7_v3_1::20260723025731.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,5
motor_operacional_c7_v3_1::20260723033531.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723034917.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260723040623.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260723042556.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260723043259.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260723044654.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,6
motor_operacional_c7_v3_1::20260723045447.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260723050139.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723051115.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260723053229.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723060256.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,8
motor_operacional_c7_v3_1::20260723061503.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,3
motor_operacional_c7_v3_1::20260723062401.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,5
motor_operacional_c7_v3_1::20260723065536.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260723072416.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260723080425.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260723080606.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723081521.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260723082037.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260723082810.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,3
motor_operacional_c7_v3_1::20260723083402.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,5
motor_operacional_c7_v3_1::20260723090347.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260723090901.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723092434.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260723093313.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260723093844.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260723094144.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260723094729.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260723094937.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,3
motor_operacional_c7_v3_1::20260723095404.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260723095430.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,9
motor_operacional_c7_v3_1::20260723100242.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260723100914.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,5
motor_operacional_c7_v3_1::20260723101441.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,9
motor_operacional_c7_v3_1::20260723102410.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260723102512.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2
motor_operacional_c7_v3_1::20260723102804.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723102930.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723103312.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260723103413.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,1
motor_operacional_c7_v3_1::20260723103817.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260723103943.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723104730.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,4
motor_operacional_c7_v3_1::20260723104946.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723105611.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260723105725.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260723105904.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,5
motor_operacional_c7_v3_1::20260723110146.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260723110441.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,5
motor_operacional_c7_v3_1::20260723110832.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,7
motor_operacional_c7_v3_1::20260723111500.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2
motor_operacional_c7_v3_1::20260723112326.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260723112457.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,3
motor_operacional_c7_v3_1::20260723112615.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,3
motor_operacional_c7_v3_1::20260723113008.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,7
motor_operacional_c7_v3_1::20260723113152.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,4
motor_operacional_c7_v3_1::20260723113257.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,4
motor_operacional_c7_v3_1::20260723113637.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,10
motor_operacional_c7_v3_1::20260723114029.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260723114146.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,4
motor_operacional_c7_v3_1::20260723114341.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,5
motor_operacional_c7_v3_1::20260723114812.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260723115254.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260723115514.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260723115851.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723115955.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,2
motor_operacional_c7_v3_1::20260723120215.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
motor_operacional_c7_v3_1::20260723120640.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,7
motor_operacional_c7_v3_1::20260723121014.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723122205.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,4
motor_operacional_c7_v3_1::20260723122529.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,9
motor_operacional_c7_v3_1::20260723122856.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723123419.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723123531.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,9
motor_operacional_c7_v3_1::20260723124018.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260723124305.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260723124753.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,6
motor_operacional_c7_v3_1::20260723130011.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2
motor_operacional_c7_v3_1::20260723130323.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260723130412.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,6
motor_operacional_c7_v3_1::20260723130835.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260723132654.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723133017.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723134406.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260723135012.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723135158.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,3
motor_operacional_c7_v3_1::20260723140013.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260723140224.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,6
motor_operacional_c7_v3_1::20260723140334.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,2
motor_operacional_c7_v3_1::20260723140644.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,8
motor_operacional_c7_v3_1::20260723141252.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,8
motor_operacional_c7_v3_1::20260723142014.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,7
motor_operacional_c7_v3_1::20260723142337.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,6
motor_operacional_c7_v3_1::20260723142624.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,9
motor_operacional_c7_v3_1::20260723143557.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,8
motor_operacional_c7_v3_1::20260723144847.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,4
motor_operacional_c7_v3_1::20260723145449.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,5
motor_operacional_c7_v3_1::20260723145601.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,4
