variaveis,regra,amostra,taxa_alvo_300_120s,taxa_base,lift
4,_f_delta<=0 E _f_saldo>=0 E _f_razao_fluxo>=1 E _f_aceleracao<=-0.552272,59,0.7966101694915254,0.6188781756963575,1.2871841353836482
4,_f_delta<=0 E _f_saldo<=0 E _f_razao_fluxo<=1 E _f_aceleracao<=-0.552272,59,0.7966101694915254,0.6188781756963575,1.2871841353836482
4,_f_spread>=1 E _f_delta<=0 E _f_ticks_s>=153.857 E _f_score<=47,172,0.7965116279069767,0.6188781756963575,1.2870249092412207
4,_f_delta<=-16 E _f_velocidade>=0.205388 E _f_aceleracao>=-0.552272 E _f_score>=77,49,0.7959183673469388,0.6188781756963575,1.286066302873545
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857 E _f_score<=61,273,0.7948717948717948,0.6188781756963575,1.2843752229223635
4,_f_spread<=1.25 E _f_delta<=16 E _f_saldo>=19 E _f_aceleracao>=0.543681,39,0.7948717948717948,0.6188781756963575,1.2843752229223635
4,_f_saldo>=0 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score<=47,112,0.7946428571428571,0.6188781756963575,1.2840052991830426
4,_f_razao_fluxo<=1 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score<=47,112,0.7946428571428571,0.6188781756963575,1.2840052991830426
4,_f_velocidade>=0.205388 E _f_aceleracao>=0.543681 E _f_ticks_s>=72.5852 E _f_score<=47,73,0.7945205479452054,0.6188781756963575,1.2838076686921724
4,_f_razao_fluxo<=0.741693 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=72.5852 E _f_score<=47,102,0.7941176470588235,0.6188781756963575,1.2831566506046004
4,_f_delta>=0 E _f_saldo<=0 E _f_ticks_s>=72.5852 E _f_score>=61,34,0.7941176470588235,0.6188781756963575,1.2831566506046004
4,_f_delta>=0 E _f_razao_fluxo>=1 E _f_ticks_s>=72.5852 E _f_score>=61,34,0.7941176470588235,0.6188781756963575,1.2831566506046004
4,_f_delta<=0 E _f_saldo>=0 E _f_velocidade<=0 E _f_ticks_s>=153.857,34,0.7941176470588235,0.6188781756963575,1.2831566506046004
4,_f_delta<=0 E _f_razao_fluxo<=1 E _f_velocidade<=0 E _f_ticks_s>=153.857,34,0.7941176470588235,0.6188781756963575,1.2831566506046004
4,_f_delta<=16 E _f_saldo>=19 E _f_razao_fluxo>=0.741693 E _f_score>=77,34,0.7941176470588235,0.6188781756963575,1.2831566506046004
4,_f_delta<=16 E _f_saldo>=19 E _f_ticks_s>=153.857 E _f_score>=47,58,0.7931034482758621,0.6188781756963575,1.2815178809358845
4,_f_velocidade>=0.205388 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score<=47,29,0.7931034482758621,0.6188781756963575,1.2815178809358845
4,_f_spread>=1.25 E _f_saldo<=-17 E _f_ticks_s>=72.5852 E _f_score<=47,144,0.7916666666666666,0.6188781756963575,1.2791962905718701
4,_f_spread<=1 E _f_razao_fluxo<=0.741693 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,48,0.7916666666666666,0.6188781756963575,1.2791962905718701
4,_f_spread>=1.75 E _f_delta<=0 E _f_velocidade>=0 E _f_score>=77,24,0.7916666666666666,0.6188781756963575,1.2791962905718701
4,_f_spread>=1.75 E _f_saldo>=19 E _f_ticks_s>=153.857 E _f_score<=47,24,0.7916666666666666,0.6188781756963575,1.2791962905718701
4,_f_spread>=1.75 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.552272 E _f_score>=77,24,0.7916666666666666,0.6188781756963575,1.2791962905718701
4,_f_delta>=-16 E _f_saldo<=-17 E _f_ticks_s<=42.0552 E _f_score<=47,24,0.7916666666666666,0.6188781756963575,1.2791962905718701
4,_f_spread>=1 E _f_saldo<=0 E _f_velocidade>=0.205388 E _f_score>=77,91,0.7912087912087912,0.6188781756963575,1.2784564430932281
4,_f_spread>=1 E _f_razao_fluxo>=1 E _f_velocidade>=0.205388 E _f_score>=77,91,0.7912087912087912,0.6188781756963575,1.2784564430932281
4,_f_spread>=1.75 E _f_razao_fluxo<=0.741693 E _f_ticks_s>=153.857 E _f_score<=61,43,0.7906976744186046,0.6188781756963575,1.2776305668380001
4,_f_saldo<=-17 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=72.5852 E _f_score<=47,124,0.7903225806451613,0.6188781756963575,1.2770244802313406
4,_f_delta>=16 E _f_saldo<=19 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,62,0.7903225806451613,0.6188781756963575,1.2770244802313406
4,_f_razao_fluxo>=1.33364 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=77,62,0.7903225806451613,0.6188781756963575,1.2770244802313406
4,_f_delta>=16 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857 E _f_score<=61,276,0.7898550724637681,0.6188781756963575,1.2762690679389825
4,_f_spread<=1.25 E _f_saldo<=-17 E _f_velocidade>=0.205388 E _f_score<=47,19,0.7894736842105263,0.6188781756963575,1.2756528105425853
4,_f_delta>=16 E _f_velocidade>=0 E _f_aceleracao>=-0.000831627 E _f_score<=47,19,0.7894736842105263,0.6188781756963575,1.2756528105425853
4,_f_delta<=0 E _f_saldo>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=72.5852,90,0.7888888888888889,0.6188781756963575,1.274707882534776
4,_f_delta<=0 E _f_razao_fluxo<=1 E _f_aceleracao<=-0.552272 E _f_ticks_s>=72.5852,90,0.7888888888888889,0.6188781756963575,1.274707882534776
4,_f_spread<=1.25 E _f_delta<=16 E _f_saldo>=19 E _f_velocidade>=0.205388,52,0.7884615384615384,0.6188781756963575,1.2740173582213767
4,_f_delta<=-16 E _f_velocidade>=0 E _f_aceleracao>=-0.000831627 E _f_score>=77,52,0.7884615384615384,0.6188781756963575,1.2740173582213767
4,_f_spread>=1.25 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score<=47,99,0.7878787878787878,0.6188781756963575,1.2730757341576506
4,_f_spread<=1 E _f_delta<=16 E _f_saldo>=19 E _f_aceleracao<=-0.552272,33,0.7878787878787878,0.6188781756963575,1.2730757341576506
4,_f_saldo>=0 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857 E _f_score<=61,33,0.7878787878787878,0.6188781756963575,1.2730757341576506
4,_f_saldo<=0 E _f_razao_fluxo<=1 E _f_ticks_s>=153.857 E _f_score<=61,33,0.7878787878787878,0.6188781756963575,1.2730757341576506
4,_f_razao_fluxo>=1.33364 E _f_velocidade>=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,47,0.7872340425531915,0.6188781756963575,1.272033937321188
4,_f_spread<=1 E _f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.552272,155,0.7870967741935484,0.6188781756963575,1.27181213541407
4,_f_spread>=1.75 E _f_delta>=0 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,61,0.7868852459016393,0.6188781756963575,1.271470342311298
4,_f_saldo>=0 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857 E _f_score<=47,61,0.7868852459016393,0.6188781756963575,1.271470342311298
4,_f_razao_fluxo<=1 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857 E _f_score<=47,61,0.7868852459016393,0.6188781756963575,1.271470342311298
4,_f_spread>=1.25 E _f_velocidade<=0 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,266,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_razao_fluxo<=0.741693 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score>=77,70,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_saldo>=19 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857 E _f_score<=47,42,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_delta>=16 E _f_velocidade>=-0.216667 E _f_aceleracao>=0.543681 E _f_score<=47,28,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_saldo<=-17 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852 E _f_score<=47,28,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_saldo<=-17 E _f_velocidade>=0 E _f_ticks_s>=153.857 E _f_score<=47,28,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_saldo>=0 E _f_razao_fluxo>=1 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857,28,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_saldo>=0 E _f_razao_fluxo>=1 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.000831627,28,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_saldo<=0 E _f_razao_fluxo<=1 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857,28,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_saldo<=0 E _f_razao_fluxo<=1 E _f_velocidade>=0.205388 E _f_aceleracao<=-0.000831627,28,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_delta>=0 E _f_saldo<=0 E _f_aceleracao<=-0.000831627 E _f_score>=77,14,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_delta>=0 E _f_razao_fluxo>=1 E _f_aceleracao<=-0.000831627 E _f_score>=77,14,0.7857142857142857,0.6188781756963575,1.2695782733495253
4,_f_spread>=1 E _f_delta<=0 E _f_velocidade>=0.205388 E _f_score>=77,102,0.7843137254901961,0.6188781756963575,1.2673152104736793
4,_f_velocidade>=0.205388 E _f_aceleracao>=0.543681 E _f_ticks_s>=42.0552 E _f_score<=47,102,0.7843137254901961,0.6188781756963575,1.2673152104736793
4,_f_spread>=1 E _f_delta<=0 E _f_saldo>=0 E _f_ticks_s>=153.857,51,0.7843137254901961,0.6188781756963575,1.2673152104736793
4,_f_spread>=1 E _f_delta<=0 E _f_razao_fluxo<=1 E _f_ticks_s>=153.857,51,0.7843137254901961,0.6188781756963575,1.2673152104736793
4,_f_delta>=0 E _f_saldo<=0 E _f_aceleracao<=-0.552272 E _f_score>=47,51,0.7843137254901961,0.6188781756963575,1.2673152104736793
4,_f_delta>=0 E _f_razao_fluxo>=1 E _f_aceleracao<=-0.552272 E _f_score>=47,51,0.7843137254901961,0.6188781756963575,1.2673152104736793
4,_f_delta<=0 E _f_saldo>=0 E _f_velocidade<=-0.216667 E _f_aceleracao>=0.543681,51,0.7843137254901961,0.6188781756963575,1.2673152104736793
4,_f_delta<=0 E _f_razao_fluxo<=1 E _f_velocidade<=-0.216667 E _f_aceleracao>=0.543681,51,0.7843137254901961,0.6188781756963575,1.2673152104736793
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_ticks_s>=72.5852 E _f_score<=47,88,0.7840909090909091,0.6188781756963575,1.2669551777434311
4,_f_spread>=1.75 E _f_delta<=16 E _f_ticks_s>=153.857 E _f_score<=47,125,0.784,0.6188781756963575,1.2668082843894901
4,_f_spread>=1.75 E _f_saldo>=19 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,37,0.7837837837837838,0.6188781756963575,1.2664589164125486
4,_f_delta<=-16 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857 E _f_score<=47,37,0.7837837837837838,0.6188781756963575,1.2664589164125486
4,_f_delta<=-16 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score<=47,37,0.7837837837837838,0.6188781756963575,1.2664589164125486
4,_f_saldo>=19 E _f_velocidade<=0 E _f_ticks_s>=153.857 E _f_score<=47,37,0.7837837837837838,0.6188781756963575,1.2664589164125486
4,_f_spread>=1.25 E _f_velocidade<=-0.216667 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,194,0.7835051546391752,0.6188781756963575,1.2660086999474178
4,_f_spread>=1.75 E _f_saldo>=0 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,60,0.7833333333333333,0.6188781756963575,1.2657310664605874
4,_f_spread>=1.75 E _f_razao_fluxo<=1 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,60,0.7833333333333333,0.6188781756963575,1.2657310664605874
4,_f_saldo<=0 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=47,60,0.7833333333333333,0.6188781756963575,1.2657310664605874
4,_f_razao_fluxo>=1 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=47,60,0.7833333333333333,0.6188781756963575,1.2657310664605874
4,_f_delta<=0 E _f_saldo>=-17 E _f_velocidade>=0.205388 E _f_ticks_s>=153.857,203,0.7832512315270936,0.6188781756963575,1.2655984041540722
4,_f_velocidade<=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=61,152,0.7828947368421053,0.6188781756963575,1.2650223704547305
4,_f_delta>=16 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,161,0.782608695652174,0.6188781756963575,1.2645601774074324
4,_f_spread>=1.75 E _f_saldo<=-17 E _f_ticks_s>=153.857 E _f_score<=61,46,0.782608695652174,0.6188781756963575,1.2645601774074324
4,_f_delta<=-16 E _f_velocidade>=0.205388 E _f_aceleracao>=-0.000831627 E _f_score>=77,46,0.782608695652174,0.6188781756963575,1.2645601774074324
4,_f_saldo<=-17 E _f_velocidade>=0.205388 E _f_aceleracao>=-0.552272 E _f_score>=77,46,0.782608695652174,0.6188781756963575,1.2645601774074324
4,_f_spread<=1.25 E _f_delta<=-16 E _f_velocidade>=0.205388 E _f_ticks_s<=42.0552,23,0.782608695652174,0.6188781756963575,1.2645601774074324
4,_f_delta<=-16 E _f_saldo>=-17 E _f_velocidade>=0.205388 E _f_aceleracao>=0.543681,23,0.782608695652174,0.6188781756963575,1.2645601774074324
4,_f_delta<=-16 E _f_velocidade>=0.205388 E _f_ticks_s<=153.857 E _f_score>=77,23,0.782608695652174,0.6188781756963575,1.2645601774074324
4,_f_delta<=16 E _f_saldo>=19 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857,23,0.782608695652174,0.6188781756963575,1.2645601774074324
4,_f_razao_fluxo<=0.741693 E _f_velocidade<=0 E _f_aceleracao>=0.543681 E _f_score>=77,23,0.782608695652174,0.6188781756963575,1.2645601774074324
4,_f_razao_fluxo<=0.741693 E _f_velocidade>=0.205388 E _f_aceleracao>=-0.000831627 E _f_score<=47,23,0.782608695652174,0.6188781756963575,1.2645601774074324
4,_f_saldo<=-17 E _f_velocidade>=0.205388 E _f_aceleracao>=-0.000831627 E _f_score<=47,55,0.7818181818181819,0.6188781756963575,1.2632828438948995
4,_f_delta>=16 E _f_velocidade<=0 E _f_aceleracao>=0.543681 E _f_score>=77,64,0.78125,0.6188781756963575,1.2623647604327666
4,_f_saldo>=19 E _f_velocidade<=0 E _f_aceleracao>=0.543681 E _f_score>=77,64,0.78125,0.6188781756963575,1.2623647604327666
4,_f_spread<=1 E _f_delta<=16 E _f_saldo>=19 E _f_velocidade>=0.205388,32,0.78125,0.6188781756963575,1.2623647604327666
4,_f_spread<=1.25 E _f_saldo>=19 E _f_ticks_s>=153.857 E _f_score<=47,32,0.78125,0.6188781756963575,1.2623647604327666
4,_f_delta>=0 E _f_velocidade<=-0.216667 E _f_aceleracao>=0.543681 E _f_score>=77,32,0.78125,0.6188781756963575,1.2623647604327666
4,_f_saldo>=0 E _f_velocidade<=-0.216667 E _f_aceleracao>=0.543681 E _f_score>=77,32,0.78125,0.6188781756963575,1.2623647604327666
4,_f_razao_fluxo<=1 E _f_velocidade<=-0.216667 E _f_aceleracao>=0.543681 E _f_score>=77,32,0.78125,0.6188781756963575,1.2623647604327666
4,_f_spread>=1.75 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857 E _f_score<=47,105,0.780952380952381,0.6188781756963575,1.2618838595716495
4,_f_spread>=1.75 E _f_velocidade<=0.205388 E _f_ticks_s>=153.857 E _f_score<=47,105,0.780952380952381,0.6188781756963575,1.2618838595716495
4,_f_saldo<=-17 E _f_aceleracao<=0.543681 E _f_ticks_s>=72.5852 E _f_score<=47,105,0.780952380952381,0.6188781756963575,1.2618838595716495
4,_f_spread>=1 E _f_saldo<=-17 E _f_ticks_s>=72.5852 E _f_score<=47,155,0.7806451612903226,0.6188781756963575,1.2613874457795284
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,164,0.7804878048780488,0.6188781756963575,1.2611331850567347
4,_f_delta<=16 E _f_saldo>=19 E _f_aceleracao<=-0.000831627 E _f_ticks_s>=153.857,41,0.7804878048780488,0.6188781756963575,1.2611331850567347
4,_f_spread>=1.75 E _f_razao_fluxo<=1.33364 E _f_ticks_s>=153.857 E _f_score<=47,132,0.7803030303030303,0.6188781756963575,1.2608346213292116
4,_f_spread<=1.25 E _f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.552272,191,0.7801047120418848,0.6188781756963575,1.2605141733494096
4,_f_delta>=-16 E _f_saldo<=0 E _f_velocidade>=0.205388 E _f_ticks_s>=153.857,191,0.7801047120418848,0.6188781756963575,1.2605141733494096
4,_f_delta>=-16 E _f_razao_fluxo>=1 E _f_velocidade>=0.205388 E _f_ticks_s>=153.857,191,0.7801047120418848,0.6188781756963575,1.2605141733494096
4,_f_spread>=1.25 E _f_saldo<=0 E _f_ticks_s>=153.857 E _f_score<=47,100,0.78,0.6188781756963575,1.2603449768160742
4,_f_spread>=1.25 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857 E _f_score<=47,100,0.78,0.6188781756963575,1.2603449768160742
4,_f_spread>=1.25 E _f_delta<=-16 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857,136,0.7794117647058824,0.6188781756963575,1.259394490408219
4,_f_spread>=1.25 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857 E _f_score<=47,136,0.7794117647058824,0.6188781756963575,1.259394490408219
4,_f_razao_fluxo>=1.33364 E _f_velocidade>=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857,77,0.7792207792207793,0.6188781756963575,1.2590858909251492
4,_f_spread>=1 E _f_saldo<=0 E _f_ticks_s>=153.857 E _f_score<=47,163,0.7791411042944786,0.6188781756963575,1.2589571500365064
4,_f_spread>=1 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857 E _f_score<=47,163,0.7791411042944786,0.6188781756963575,1.2589571500365064
4,_f_delta>=16 E _f_velocidade<=0 E _f_ticks_s>=153.857 E _f_score>=77,86,0.7790697674418605,0.6188781756963575,1.258841882031559
4,_f_spread<=1.25 E _f_delta>=16 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.552272,190,0.7789473684210526,0.6188781756963575,1.2586441064020173
4,_f_spread>=1 E _f_saldo<=-17 E _f_razao_fluxo<=1.33364 E _f_score<=47,95,0.7789473684210526,0.6188781756963575,1.2586441064020173
4,_f_spread>=1.75 E _f_velocidade<=0 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,113,0.7787610619469026,0.6188781756963575,1.25834306739068
4,_f_delta>=16 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.552272 E _f_ticks_s>=72.5852,235,0.7787234042553192,0.6188781756963575,1.2582822190798777
4,_f_spread<=1 E _f_delta>=16 E _f_velocidade<=-0.216667 E _f_aceleracao<=-0.552272,158,0.7784810126582279,0.6188781756963575,1.2578905562185747
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857,320,0.778125,0.6188781756963575,1.2573153013910354
4,_f_spread>=1.25 E _f_delta<=-16 E _f_razao_fluxo<=1.33364 E _f_ticks_s>=153.857,189,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_spread>=1.25 E _f_delta<=16 E _f_ticks_s>=153.857 E _f_score<=47,180,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_velocidade<=-0.216667 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score<=47,117,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_delta>=-16 E _f_saldo<=-17 E _f_aceleracao<=0.543681 E _f_score<=47,72,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_spread>=1.75 E _f_saldo>=19 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857,54,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_delta>=16 E _f_velocidade>=0 E _f_aceleracao>=0.543681 E _f_score<=61,45,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_spread>=1.75 E _f_saldo>=19 E _f_aceleracao<=-0.552272 E _f_score>=77,36,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_spread<=1.75 E _f_saldo>=19 E _f_aceleracao>=0.543681 E _f_score<=47,36,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_spread<=1 E _f_delta<=16 E _f_saldo>=19 E _f_aceleracao>=0.543681,27,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_spread<=1.25 E _f_razao_fluxo>=1.33364 E _f_velocidade>=0.205388 E _f_score<=47,27,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_delta<=0 E _f_saldo>=0 E _f_razao_fluxo>=1 E _f_ticks_s>=153.857,27,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_delta<=0 E _f_saldo<=0 E _f_razao_fluxo<=1 E _f_ticks_s>=153.857,27,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_saldo<=-17 E _f_velocidade<=0 E _f_ticks_s>=153.857 E _f_score<=47,27,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_spread>=1.75 E _f_delta>=0 E _f_saldo<=0 E _f_score>=61,18,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_spread>=1.75 E _f_delta>=0 E _f_razao_fluxo>=1 E _f_score>=61,18,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_delta>=-16 E _f_saldo<=-17 E _f_velocidade<=-0.216667 E _f_score<=47,18,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_delta>=-16 E _f_saldo<=-17 E _f_ticks_s>=153.857 E _f_score<=47,18,0.7777777777777778,0.6188781756963575,1.2567542503863989
4,_f_spread>=1.75 E _f_saldo<=-17 E _f_ticks_s>=72.5852 E _f_score<=47,112,0.7767857142857143,0.6188781756963575,1.255151247516008
4,_f_delta<=16 E _f_saldo>=0 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,327,0.7767584097859327,0.6188781756963575,1.2551071281709514
4,_f_delta<=16 E _f_razao_fluxo<=1 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,327,0.7767584097859327,0.6188781756963575,1.2551071281709514
4,_f_spread>=1.75 E _f_aceleracao<=0.543681 E _f_ticks_s>=153.857 E _f_score<=47,103,0.7766990291262136,0.6188781756963575,1.2550111793040322
4,_f_saldo>=19 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857 E _f_score<=77,438,0.776255707762557,0.6188781756963575,1.2542948487222374
4,_f_spread>=1.25 E _f_velocidade>=-0.216667 E _f_ticks_s>=153.857 E _f_score<=47,143,0.7762237762237763,0.6188781756963575,1.2542432528831293
4,_f_spread>=1.75 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857 E _f_score<=47,67,0.7761194029850746,0.6188781756963575,1.254074603797089
4,_f_razao_fluxo>=1.33364 E _f_velocidade>=0.205388 E _f_ticks_s>=72.5852 E _f_score<=47,67,0.7761194029850746,0.6188781756963575,1.254074603797089
4,_f_spread>=1.25 E _f_delta<=-16 E _f_aceleracao>=-0.000831627 E _f_ticks_s>=153.857,174,0.7758620689655172,0.6188781756963575,1.253658796567713
4,_f_delta<=16 E _f_saldo>=19 E _f_velocidade<=-0.216667 E _f_score<=47,58,0.7758620689655172,0.6188781756963575,1.253658796567713
4,_f_saldo<=-17 E _f_aceleracao>=-0.552272 E _f_ticks_s>=72.5852 E _f_score<=47,165,0.7757575757575758,0.6188781756963575,1.2534899536321484
4,_f_spread>=1.25 E _f_velocidade<=0 E _f_aceleracao>=-0.552272 E _f_ticks_s>=153.857,343,0.7755102040816326,0.6188781756963575,1.2530902438255054
4,_f_spread>=1.75 E _f_velocidade<=-0.216667 E _f_aceleracao>=0.543681 E _f_ticks_s>=153.857,49,0.7755102040816326,0.6188781756963575,1.2530902438255054
4,_f_spread>=1.75 E _f_aceleracao<=-0.552272 E _f_ticks_s>=153.857 E _f_score<=47,49,0.7755102040816326,0.6188781756963575,1.2530902438255054
4,_f_delta<=-16 E _f_razao_fluxo<=1.33364 E _f_velocidade>=0.205388 E _f_score>=77,49,0.7755102040816326,0.6188781756963575,1.2530902438255054
4,_f_saldo<=-17 E _f_velocidade>=0 E _f_aceleracao>=-0.000831627 E _f_score>=77,49,0.7755102040816326,0.6188781756963575,1.2530902438255054
4,_f_saldo>=19 E _f_velocidade<=0 E _f_ticks_s>=153.857 E _f_score>=77,89,0.7752808988764045,0.6188781756963575,1.2527197263081118
4,_f_spread>=1.75 E _f_razao_fluxo>=0.741693 E _f_ticks_s>=153.857 E _f_score<=47,129,0.7751937984496124,0.6188781756963575,1.2525789870960786
4,_f_delta<=0 E _f_velocidade<=-0.216667 E _f_ticks_s>=153.857 E _f_score<=47,80,0.775,0.6188781756963575,1.2522658423493045
