motivo_bloqueio,salvou_loss_30s_count,salvou_loss_30s_mean,salvou_loss_30s_median,salvou_loss_30s_std,salvou_loss_30s_min,salvou_loss_30s_max,salvou_loss_60s_count,salvou_loss_60s_mean,salvou_loss_60s_median,salvou_loss_60s_std,salvou_loss_60s_min,salvou_loss_60s_max,salvou_loss_120s_count,salvou_loss_120s_mean,salvou_loss_120s_median,salvou_loss_120s_std,salvou_loss_120s_min,salvou_loss_120s_max,impediu_gain_30s_count,impediu_gain_30s_mean,impediu_gain_30s_median,impediu_gain_30s_std,impediu_gain_30s_min,impediu_gain_30s_max,impediu_gain_60s_count,impediu_gain_60s_mean,impediu_gain_60s_median,impediu_gain_60s_std,impediu_gain_60s_min,impediu_gain_60s_max,impediu_gain_120s_count,impediu_gain_120s_mean,impediu_gain_120s_median,impediu_gain_120s_std,impediu_gain_120s_min,impediu_gain_120s_max,mov_favor_30s_count,mov_favor_30s_mean,mov_favor_30s_median,mov_favor_30s_std,mov_favor_30s_min,mov_favor_30s_max,mov_favor_60s_count,mov_favor_60s_mean,mov_favor_60s_median,mov_favor_60s_std,mov_favor_60s_min,mov_favor_60s_max,mov_favor_120s_count,mov_favor_120s_mean,mov_favor_120s_median,mov_favor_120s_std,mov_favor_120s_min,mov_favor_120s_max
delta30 insuficiente -13.0 | saldo30 insuficiente -14.0 | sem rompimento confirmado -1.50 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,800.0,800.0,,800.0,800.0,1,800.0,800.0,,800.0,800.0,1,800.0,800.0,,800.0,800.0
delta30 insuficiente -13.0 | saldo30 insuficiente -14.0 | sem rompimento confirmado -5.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,225.0,225.0,,225.0,225.0,1,1025.0,1025.0,,1025.0,1025.0,1,1225.0,1225.0,,1225.0,1225.0
delta30 insuficiente -13.0 | saldo30 insuficiente -18.0 | aceleração insuficiente -0.4789 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto | score 62 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0,1,175.0,175.0,,175.0,175.0
delta30 insuficiente -13.0 | saldo30 insuficiente -18.0 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1250.0,1250.0,,1250.0,1250.0,1,1250.0,1250.0,,1250.0,1250.0,1,1250.0,1250.0,,1250.0,1250.0
delta30 insuficiente -13.0 | saldo30 insuficiente -2.0 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,175.0,175.0,,175.0,175.0,1,325.0,325.0,,325.0,325.0,1,325.0,325.0,,325.0,325.0
delta30 insuficiente -13.0 | saldo30 insuficiente -34.0 | sem rompimento confirmado -1.25 | sem continuidade -0.75 | hard-gate DNA incompleto | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,125.0,125.0,,125.0,125.0,1,500.0,500.0,,500.0,500.0,1,500.0,500.0,,500.0,500.0
delta30 insuficiente -13.0 | saldo30 insuficiente -9.0 | aceleração insuficiente -0.0398 | sem continuidade 0.00 | hard-gate DNA incompleto | score 63 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,350.0,350.0,,350.0,350.0,1,650.0,650.0,,650.0,650.0,1,650.0,650.0,,650.0,650.0
delta30 insuficiente -131.0 | saldo30 insuficiente -131.0 | sem rompimento confirmado -36.50 | sem continuidade -1.50 | hard-gate DNA incompleto | score 64 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1725.0,1725.0,,1725.0,1725.0,1,2175.0,2175.0,,2175.0,2175.0,1,3375.0,3375.0,,3375.0,3375.0
delta30 insuficiente -132.0 | saldo30 insuficiente -131.0 | sem rompimento confirmado -7.50 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1025.0,1025.0,,1025.0,1025.0,1,1625.0,1625.0,,1625.0,1625.0,1,2675.0,2675.0,,2675.0,2675.0
delta30 insuficiente -132.0 | saldo30 insuficiente -132.0 | sem rompimento confirmado -0.75 | hard-gate DNA incompleto | score 69 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,1375.0,1375.0,,1375.0,1375.0,1,1375.0,1375.0,,1375.0,1375.0
delta30 insuficiente -138.0 | saldo30 insuficiente -88.0 | sem rompimento confirmado -4.75 | hard-gate DNA incompleto | score 64 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,150.0,150.0,,150.0,150.0,1,150.0,150.0,,150.0,150.0,1,850.0,850.0,,850.0,850.0
delta30 insuficiente -14.0 | saldo30 insuficiente -10.0 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1150.0,1150.0,,1150.0,1150.0,1,1225.0,1225.0,,1225.0,1225.0,1,1225.0,1225.0,,1225.0,1225.0
delta30 insuficiente -14.0 | saldo30 insuficiente -13.0 | aceleração insuficiente -0.6309 | sem rompimento confirmado -9.50 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,4025.0,4025.0,,4025.0,4025.0,1,5450.0,5450.0,,5450.0,5450.0,1,5450.0,5450.0,,5450.0,5450.0
delta30 insuficiente -14.0 | saldo30 insuficiente -13.0 | hard-gate DNA incompleto | score 64 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0
delta30 insuficiente -14.0 | saldo30 insuficiente -13.0 | hard-gate DNA incompleto | score 65 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,675.0,675.0,,675.0,675.0,1,675.0,675.0,,675.0,675.0,1,675.0,675.0,,675.0,675.0
delta30 insuficiente -14.0 | saldo30 insuficiente -15.0 | aceleração insuficiente -0.0428 | hard-gate DNA incompleto | score 69 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,525.0,525.0,,525.0,525.0,1,1400.0,1400.0,,1400.0,1400.0
delta30 insuficiente -14.0 | saldo30 insuficiente -15.0 | aceleração insuficiente -0.0584 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,400.0,400.0,,400.0,400.0,1,400.0,400.0,,400.0,400.0
delta30 insuficiente -14.0 | saldo30 insuficiente -15.0 | aceleração insuficiente -0.1921 | sem rompimento confirmado 0.00 | hard-gate DNA incompleto | score 62 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,100.0,100.0,,100.0,100.0,1,100.0,100.0,,100.0,100.0,1,900.0,900.0,,900.0,900.0
delta30 insuficiente -14.0 | saldo30 insuficiente -15.0 | hard-gate DNA incompleto,2,0.0,0.0,0.0,False,False,2,0.0,0.0,0.0,False,False,2,1.0,1.0,0.0,True,True,2,1.0,1.0,0.0,True,True,2,1.0,1.0,0.0,True,True,2,1.0,1.0,0.0,True,True,2,550.0,550.0,70.71067811865476,500.0,600.0,2,550.0,550.0,70.71067811865476,500.0,600.0,2,550.0,550.0,70.71067811865476,500.0,600.0
delta30 insuficiente -14.0 | saldo30 insuficiente -15.0 | hard-gate DNA incompleto | score 67 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,200.0,200.0,,200.0,200.0,1,200.0,200.0,,200.0,200.0
delta30 insuficiente -14.0 | saldo30 insuficiente -16.0 | hard-gate DNA incompleto | score 69 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1200.0,1200.0,,1200.0,1200.0,1,1200.0,1200.0,,1200.0,1200.0,1,1200.0,1200.0,,1200.0,1200.0
delta30 insuficiente -14.0 | saldo30 insuficiente -22.0 | aceleração insuficiente -0.0456 | hard-gate DNA incompleto | score 64 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,750.0,750.0,,750.0,750.0,1,750.0,750.0,,750.0,750.0,1,750.0,750.0,,750.0,750.0
delta30 insuficiente -14.0 | saldo30 insuficiente -28.0 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1525.0,1525.0,,1525.0,1525.0,1,1875.0,1875.0,,1875.0,1875.0,1,2600.0,2600.0,,2600.0,2600.0
delta30 insuficiente -14.0 | saldo30 insuficiente -28.0 | sem rompimento confirmado -6.25 | hard-gate DNA incompleto | score 71 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
delta30 insuficiente -14.0 | saldo30 insuficiente -36.0 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,325.0,325.0,,325.0,325.0,1,650.0,650.0,,650.0,650.0,1,650.0,650.0,,650.0,650.0
delta30 insuficiente -14.0 | saldo30 insuficiente -40.0 | hard-gate DNA incompleto,2,0.0,0.0,0.0,False,False,2,0.0,0.0,0.0,False,False,2,0.5,0.5,0.7071067811865476,False,True,2,1.0,1.0,0.0,True,True,2,1.0,1.0,0.0,True,True,2,1.0,1.0,0.0,True,True,2,537.5,537.5,406.5863991822648,250.0,825.0,2,537.5,537.5,406.5863991822648,250.0,825.0,2,537.5,537.5,406.5863991822648,250.0,825.0
delta30 insuficiente -143.0 | saldo30 insuficiente -143.0 | sem rompimento confirmado -9.50 | hard-gate DNA incompleto | score 66 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,125.0,125.0,,125.0,125.0,1,575.0,575.0,,575.0,575.0
delta30 insuficiente -149.0 | saldo30 insuficiente -150.0 | sem rompimento confirmado -12.75 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1250.0,1250.0,,1250.0,1250.0,1,2900.0,2900.0,,2900.0,2900.0,1,2900.0,2900.0,,2900.0,2900.0
delta30 insuficiente -15.0 | saldo30 insuficiente -11.0 | aceleração insuficiente -0.2797 | hard-gate DNA incompleto | score 67 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,375.0,375.0,,375.0,375.0,1,375.0,375.0,,375.0,375.0,1,375.0,375.0,,375.0,375.0
delta30 insuficiente -15.0 | saldo30 insuficiente -11.0 | sem continuidade -0.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,625.0,625.0,,625.0,625.0,1,625.0,625.0,,625.0,625.0,1,625.0,625.0,,625.0,625.0
delta30 insuficiente -15.0 | saldo30 insuficiente -14.0 | hard-gate DNA incompleto,3,0.0,0.0,0.0,False,False,3,0.0,0.0,0.0,False,False,3,0.3333333333333333,0.0,0.5773502691896258,False,True,3,0.6666666666666666,1.0,0.5773502691896258,False,True,3,0.6666666666666666,1.0,0.5773502691896258,False,True,3,0.6666666666666666,1.0,0.5773502691896258,False,True,3,750.0,600.0,810.4782538723664,25.0,1625.0,3,858.3333333333334,925.0,802.0806277010644,25.0,1625.0,3,1266.6666666666667,1775.0,1081.1837648306291,25.0,2000.0
delta30 insuficiente -15.0 | saldo30 insuficiente -14.0 | hard-gate DNA incompleto | score 67 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0
delta30 insuficiente -15.0 | saldo30 insuficiente -14.0 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,600.0,600.0,,600.0,600.0,1,600.0,600.0,,600.0,600.0,1,775.0,775.0,,775.0,775.0
delta30 insuficiente -15.0 | saldo30 insuficiente -14.0 | sem rompimento confirmado -5.25 | sem continuidade -0.25 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,450.0,450.0,,450.0,450.0
delta30 insuficiente -15.0 | saldo30 insuficiente -15.0 | aceleração insuficiente -0.0256 | hard-gate DNA incompleto | MESMA_CAMPANHA_SEM_PULLBACK,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,0.0,0.0,1,50.0,50.0,,50.0,50.0,1,50.0,50.0,,50.0,50.0
delta30 insuficiente -15.0 | saldo30 insuficiente -15.0 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,850.0,850.0,,850.0,850.0
delta30 insuficiente -15.0 | saldo30 insuficiente -15.0 | hard-gate DNA incompleto | score 63 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1300.0,1300.0,,1300.0,1300.0,1,1300.0,1300.0,,1300.0,1300.0,1,6750.0,6750.0,,6750.0,6750.0
delta30 insuficiente -15.0 | saldo30 insuficiente -16.0 | hard-gate DNA incompleto,2,0.5,0.5,0.7071067811865476,False,True,2,1.0,1.0,0.0,True,True,2,1.0,1.0,0.0,True,True,2,0.0,0.0,0.0,False,False,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,37.5,37.5,53.033008588991066,-0.0,75.0,2,212.5,212.5,300.5203820042827,-0.0,425.0,2,212.5,212.5,300.5203820042827,-0.0,425.0
delta30 insuficiente -15.0 | saldo30 insuficiente -16.0 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,275.0,275.0,,275.0,275.0,1,350.0,350.0,,350.0,350.0,1,1100.0,1100.0,,1100.0,1100.0
delta30 insuficiente -15.0 | saldo30 insuficiente -16.0 | hard-gate DNA incompleto | score 68 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,575.0,575.0,,575.0,575.0,1,800.0,800.0,,800.0,800.0,1,1475.0,1475.0,,1475.0,1475.0
delta30 insuficiente -15.0 | saldo30 insuficiente -16.0 | sem continuidade -0.50 | hard-gate DNA incompleto | score 71 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,50.0,50.0,,50.0,50.0,1,150.0,150.0,,150.0,150.0,1,175.0,175.0,,175.0,175.0
delta30 insuficiente -15.0 | saldo30 insuficiente -16.0 | sem rompimento confirmado -6.00 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1150.0,1150.0,,1150.0,1150.0,1,1150.0,1150.0,,1150.0,1150.0,1,3850.0,3850.0,,3850.0,3850.0
delta30 insuficiente -15.0 | saldo30 insuficiente -16.0 | sem rompimento confirmado 0.00 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,150.0,150.0,,150.0,150.0,1,150.0,150.0,,150.0,150.0,1,1225.0,1225.0,,1225.0,1225.0
delta30 insuficiente -15.0 | saldo30 insuficiente -19.0 | sem rompimento confirmado -0.50 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,0.0,0.0,,0.0,0.0,1,375.0,375.0,,375.0,375.0
delta30 insuficiente -15.0 | saldo30 insuficiente -21.0 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,75.0,75.0,,75.0,75.0,1,325.0,325.0,,325.0,325.0,1,2075.0,2075.0,,2075.0,2075.0
delta30 insuficiente -15.0 | saldo30 insuficiente -29.0 | sem rompimento confirmado -2.00 | sem continuidade -1.00 | hard-gate DNA incompleto | score 64 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,775.0,775.0,,775.0,775.0,1,775.0,775.0,,775.0,775.0,1,775.0,775.0,,775.0,775.0
delta30 insuficiente -15.0 | saldo30 insuficiente -30.0 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,225.0,225.0,,225.0,225.0,1,225.0,225.0,,225.0,225.0,1,225.0,225.0,,225.0,225.0
delta30 insuficiente -15.0 | saldo30 insuficiente -38.0 | hard-gate DNA incompleto,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,425.0,425.0,,425.0,425.0,1,2225.0,2225.0,,2225.0,2225.0,1,2500.0,2500.0,,2500.0,2500.0
delta30 insuficiente -15.0 | saldo30 insuficiente -38.0 | sem rompimento confirmado 0.00 | hard-gate DNA incompleto | score 64 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,-0.0,,-0.0,-0.0,1,450.0,450.0,,450.0,450.0,1,450.0,450.0,,450.0,450.0
delta30 insuficiente -153.0 | saldo30 insuficiente -152.0 | aceleração insuficiente -0.0727 | sem rompimento confirmado -14.00 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,425.0,425.0,,425.0,425.0,1,425.0,425.0,,425.0,425.0,1,425.0,425.0,,425.0,425.0
delta30 insuficiente -16.0 | saldo30 insuficiente -13.0 | sem continuidade -0.00 | hard-gate DNA incompleto | score 66 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,625.0,625.0,,625.0,625.0,1,625.0,625.0,,625.0,625.0,1,625.0,625.0,,625.0,625.0
delta30 insuficiente -16.0 | saldo30 insuficiente -15.0 | aceleração insuficiente -0.2043 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,975.0,975.0,,975.0,975.0,1,975.0,975.0,,975.0,975.0,1,975.0,975.0,,975.0,975.0
delta30 insuficiente -16.0 | saldo30 insuficiente -15.0 | aceleração insuficiente -0.3281 | hard-gate DNA incompleto | score 68 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0,1,0.0,-0.0,,-0.0,-0.0
delta30 insuficiente -16.0 | saldo30 insuficiente -15.0 | aceleração insuficiente -0.6825 | hard-gate DNA incompleto | score 69 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,0.0,0.0,,0.0,0.0,1,175.0,175.0,,175.0,175.0,1,500.0,500.0,,500.0,500.0
delta30 insuficiente -16.0 | saldo30 insuficiente -15.0 | hard-gate DNA incompleto,4,0.0,0.0,0.0,False,False,4,0.25,0.0,0.5,False,True,4,0.5,0.5,0.5773502691896257,False,True,4,1.0,1.0,0.0,True,True,4,1.0,1.0,0.0,True,True,4,1.0,1.0,0.0,True,True,4,687.5,700.0,221.2653007891959,450.0,900.0,4,712.5,750.0,205.6493779875511,450.0,900.0,4,712.5,750.0,205.6493779875511,450.0,900.0
delta30 insuficiente -16.0 | saldo30 insuficiente -15.0 | hard-gate DNA incompleto | score 63 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,550.0,550.0,,550.0,550.0,1,600.0,600.0,,600.0,600.0,1,1325.0,1325.0,,1325.0,1325.0
delta30 insuficiente -16.0 | saldo30 insuficiente -15.0 | hard-gate DNA incompleto | score 68 < 72,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,75.0,75.0,,75.0,75.0,1,200.0,200.0,,200.0,200.0,1,275.0,275.0,,275.0,275.0
delta30 insuficiente -16.0 | saldo30 insuficiente -16.0 | aceleração insuficiente -1.2786 | sem rompimento confirmado -2.25 | hard-gate DNA incompleto | score 62 < 72,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,325.0,325.0,,325.0,325.0,1,325.0,325.0,,325.0,325.0,1,325.0,325.0,,325.0,325.0
delta30 insuficiente -16.0 | saldo30 insuficiente -16.0 | hard-gate DNA incompleto,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,1.0,1.0,0.0,True,True,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,0.5,0.5,0.7071067811865476,False,True,2,187.5,187.5,265.1650429449553,-0.0,375.0,2,187.5,187.5,265.1650429449553,-0.0,375.0,2,187.5,187.5,265.1650429449553,-0.0,375.0
delta30 insuficiente -16.0 | saldo30 insuficiente -16.0 | hard-gate DNA incompleto | score 68 < 72,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,250.0,250.0,,250.0,250.0,1,250.0,250.0,,250.0,250.0,1,250.0,250.0,,250.0,250.0
delta30 insuficiente -16.0 | saldo30 insuficiente -17.0 | hard-gate DNA incompleto,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,0.0,0.0,,False,False,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1.0,1.0,,True,True,1,1000.0,1000.0,,1000.0,1000.0,1,1000.0,1000.0,,1000.0,1000.0,1,1000.0,1000.0,,1000.0,1000.0
