reconstructed_dna_id,rank_reconstruction,source_type,source_candidate_id,source_interaction_id,component_count,components_present_in_candidates,gene_ids,gene_signature,families,distinct_families,historias,gain,stop,taxa_gain_pct,taxa_gain_base_pct,lift_gain,fisher_p,bootstrap_ic_inferior_pct,interaction_score_0_100,component_score_mean_0_100,coherence_score_0_100,parsimony_score_0_100,reconstruction_score_0_100,evidence_band,scientific_status,operational_status
RDNA_C088F0AB02DA,1823,TRIPLET,CTRIP_F26A823BD0E9,TRIP_86E758C1B3B9,3,1,GENE_035C4B2B0FFF|GENE_67B04509C20C|GENE_8FC3D8F1510A,GENE_035C4B2B0FFF + GENE_67B04509C20C + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C093CCE248B0,1824,TRIPLET,CTRIP_25976093C72D,TRIP_90D0A47C18C6,3,1,GENE_4A231073E368|GENE_773483BF6143|GENE_8FC3D8F1510A,GENE_4A231073E368 + GENE_773483BF6143 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C0CC91D7C198,1825,TRIPLET,CTRIP_CF44B7F5F8E8,TRIP_6CE31546E483,3,1,GENE_8FC3D8F1510A|GENE_92D9825D8693|GENE_A46719CEF957,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_92D9825D8693 + GENE_A46719CEF957,NUM|DESCONHECIDA|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C14F042A4BF5,1826,TRIPLET,CTRIP_1332E2BB3F4A,TRIP_8321D099E13C,3,1,GENE_773483BF6143|GENE_8FC3D8F1510A|GENE_92D9825D8693,GENE_773483BF6143 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_92D9825D8693,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C22737CD6391,1827,TRIPLET,CTRIP_E7018A656DF2,TRIP_43D29E10DB7A,3,1,GENE_1B37942BEB41|GENE_7F3DEF113C57|GENE_8FC3D8F1510A,GENE_1B37942BEB41 + GENE_7F3DEF113C57 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C2274230D8B8,1828,TRIPLET,CTRIP_E6528B34FA86,TRIP_72C04B63F0E8,3,1,GENE_1B7B64EFC091|GENE_8FC3D8F1510A|GENE_F788D1793F39,GENE_1B7B64EFC091 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F788D1793F39,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C279CBCBDA27,1829,TRIPLET,CTRIP_B6F4A0D80511,TRIP_1EAD4753FAEC,3,1,GENE_528B08C898F3|GENE_7B6541847FC0|GENE_8FC3D8F1510A,GENE_528B08C898F3 + GENE_7B6541847FC0 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C2F805A98B8A,1830,TRIPLET,CTRIP_42DA0730DD12,TRIP_2B552A99D02B,3,1,GENE_14882DFD3B6D|GENE_8FC3D8F1510A|GENE_B5B05E989AB1,GENE_14882DFD3B6D + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B5B05E989AB1,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C3F0F3EC07B8,1831,TRIPLET,CTRIP_2EA6484D234E,TRIP_16C75B66D790,3,1,GENE_8FC3D8F1510A|GENE_A0AD854DCA9C|GENE_B5B05E989AB1,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_A0AD854DCA9C + GENE_B5B05E989AB1,NUM|DESCONHECIDA|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C40E82BF7D96,1832,TRIPLET,CTRIP_23B699111C81,TRIP_8D8E5F64E9E3,3,1,GENE_39C0D2FA8D0F|GENE_528B08C898F3|GENE_8FC3D8F1510A,GENE_39C0D2FA8D0F + GENE_528B08C898F3 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C4575A3F267A,1833,TRIPLET,CTRIP_C93AC460F22E,TRIP_3B8C662FF8CB,3,1,GENE_8FC3D8F1510A|GENE_B72467C5FDE9|GENE_B81B8E3617B1,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B72467C5FDE9 + GENE_B81B8E3617B1,NUM|DESCONHECIDA|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C4621533204C,1834,TRIPLET,CTRIP_2D0CF6F00D4E,TRIP_20DD868CAF18,3,1,GENE_4A231073E368|GENE_8FC3D8F1510A|GENE_F788D1793F39,GENE_4A231073E368 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F788D1793F39,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C468F7BDCA4C,1835,TRIPLET,CTRIP_8CC94C701A31,TRIP_4657F0CE0F14,3,1,GENE_2224BF0E6480|GENE_8FC3D8F1510A|GENE_D458F8F86E0D,GENE_2224BF0E6480 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_D458F8F86E0D,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C49862B24EAB,1836,TRIPLET,CTRIP_ADA0AA85F961,TRIP_0B47914C4641,3,1,GENE_035C4B2B0FFF|GENE_276A34905D7D|GENE_8FC3D8F1510A,GENE_035C4B2B0FFF + GENE_276A34905D7D + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C5CCDAC1855B,1837,TRIPLET,CTRIP_420E5A829B65,TRIP_7F120B5CB4BF,3,1,GENE_7B6541847FC0|GENE_8FC3D8F1510A|GENE_DC7ACBC144F9,GENE_7B6541847FC0 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_DC7ACBC144F9,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C5E8FD5BF0FC,1838,TRIPLET,CTRIP_349C53D31739,TRIP_264283352B8D,3,1,GENE_7B6541847FC0|GENE_8FC3D8F1510A|GENE_F206ABCF3D62,GENE_7B6541847FC0 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F206ABCF3D62,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C5F67D80B209,1839,TRIPLET,CTRIP_CDD3B317253D,TRIP_01EA80D0059E,3,1,GENE_2224BF0E6480|GENE_39C0D2FA8D0F|GENE_8FC3D8F1510A,GENE_2224BF0E6480 + GENE_39C0D2FA8D0F + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C604965A0D63,1840,TRIPLET,CTRIP_A8A62A4D7298,TRIP_22F76C686E28,3,1,GENE_4A0FB2BB16B7|GENE_67B04509C20C|GENE_8FC3D8F1510A,GENE_4A0FB2BB16B7 + GENE_67B04509C20C + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C60FA5A5BACF,1841,TRIPLET,CTRIP_3E3AD5F88433,TRIP_7F4B6F52BF0B,3,1,GENE_7F3DEF113C57|GENE_8FC3D8F1510A|GENE_929A1CEC5902,GENE_7F3DEF113C57 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_929A1CEC5902,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C62463F2B19C,1842,TRIPLET,CTRIP_77A0558EC6F3,TRIP_4F140BFE733F,3,1,GENE_39C0D2FA8D0F|GENE_8DF207020BCE|GENE_8FC3D8F1510A,GENE_39C0D2FA8D0F + GENE_8DF207020BCE + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C646D8C207A8,1843,TRIPLET,CTRIP_D9050407B25A,TRIP_1E307204E187,3,1,GENE_39C0D2FA8D0F|GENE_8FC3D8F1510A|GENE_92D9825D8693,GENE_39C0D2FA8D0F + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_92D9825D8693,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C7024FA6BE26,1844,TRIPLET,CTRIP_36B4ABE8F05B,TRIP_2C7A073B5564,3,1,GENE_375C727503E6|GENE_76AB2074B639|GENE_8FC3D8F1510A,GENE_375C727503E6 + GENE_76AB2074B639 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C76AC31577C5,1845,TRIPLET,CTRIP_39B0787484A0,TRIP_43AA0B6F1A15,3,1,GENE_8FC3D8F1510A|GENE_B0AD99872F63|GENE_DC7ACBC144F9,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_B0AD99872F63 + GENE_DC7ACBC144F9,NUM|DESCONHECIDA|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C773A0606917,1846,TRIPLET,CTRIP_01F72655F233,TRIP_0D8CE051BBDF,3,1,GENE_1BD5018BF085|GENE_8FC3D8F1510A|GENE_F788D1793F39,GENE_1BD5018BF085 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F788D1793F39,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C8315B787C28,1847,TRIPLET,CTRIP_36963C8FFD62,TRIP_24A7B2ECC421,3,1,GENE_4A231073E368|GENE_8FC3D8F1510A|GENE_929A1CEC5902,GENE_4A231073E368 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_929A1CEC5902,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C8767094978A,1848,TRIPLET,CTRIP_56541CB100E0,TRIP_7E0643CB4CB3,3,1,GENE_76AB2074B639|GENE_8FC3D8F1510A|GENE_D458F8F86E0D,GENE_76AB2074B639 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_D458F8F86E0D,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C89611AAAE34,1849,TRIPLET,CTRIP_B244CB97096D,TRIP_0ACC85464720,3,1,GENE_8FC3D8F1510A|GENE_F206ABCF3D62|GENE_F788D1793F39,NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_F206ABCF3D62 + GENE_F788D1793F39,NUM|DESCONHECIDA|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C8A2995C6F3D,1850,TRIPLET,CTRIP_F867218304A8,TRIP_3C1362DD40B9,3,1,GENE_1B37942BEB41|GENE_2224BF0E6480|GENE_8FC3D8F1510A,GENE_1B37942BEB41 + GENE_2224BF0E6480 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C8CC96FFC337,1851,TRIPLET,CTRIP_744BAA6E58C3,TRIP_2DFDBF87CB34,3,1,GENE_18BF3F5C97E0|GENE_1B37942BEB41|GENE_8FC3D8F1510A,GENE_18BF3F5C97E0 + GENE_1B37942BEB41 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C8F90151F79F,1852,TRIPLET,CTRIP_8C0CD5B9CB4B,TRIP_5FB38C3E043E,3,1,GENE_3EBC37E5543F|GENE_8FC3D8F1510A|GENE_BAEE17666C06,GENE_3EBC37E5543F + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO + GENE_BAEE17666C06,DESCONHECIDA|NUM|DESCONHECIDA,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_C9FB503D9F25,1853,TRIPLET,CTRIP_91A1E5F8E0A2,TRIP_8B1B96C61C88,3,1,GENE_375C727503E6|GENE_773483BF6143|GENE_8FC3D8F1510A,GENE_375C727503E6 + GENE_773483BF6143 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
RDNA_CA0D6F864B3F,1854,TRIPLET,CTRIP_8F3FC6727DE7,TRIP_3EC1AF6F4C6C,3,1,GENE_035C4B2B0FFF|GENE_7B6541847FC0|GENE_8FC3D8F1510A,GENE_035C4B2B0FFF + GENE_7B6541847FC0 + NUM::CV_TAXA_ALVO_DIARIA::POSITIVO,DESCONHECIDA|DESCONHECIDA|NUM,2,808,261,547,32.301980198,31.884057971,1.01310756076,0.143493013898,29.3316831683,65.6947115385,25.92478482,50,80,54.8285519743,EVIDENCIA_BAIXA,DNA_RECONSTRUIDO_CANDIDATO,NAO_OPERACIONAL
